state_norm,district,month,demo_age_5_17,demo_age_17_
uttar pradesh,kannauj,November 2025,909,10359
uttar pradesh,kanpur dehat,November 2025,1108,10414
uttar pradesh,kanpur nagar,November 2025,2331,29196
uttar pradesh,kasganj,November 2025,751,10822
uttar pradesh,kaushambi,November 2025,1104,11738
uttar pradesh,kheri,November 2025,1978,32042
uttar pradesh,kushinagar,November 2025,2728,23972
uttar pradesh,lalitpur,November 2025,653,8946
uttar pradesh,lucknow,November 2025,2236,33457
uttar pradesh,mahoba,November 2025,434,7200
uttar pradesh,mahrajganj,November 2025,1716,16239
uttar pradesh,mainpuri,November 2025,959,11039
uttar pradesh,mathura,November 2025,1794,16257
uttar pradesh,mau,November 2025,1610,16846
uttar pradesh,meerut,November 2025,2101,27043
uttar pradesh,mirzapur,November 2025,1467,13882
uttar pradesh,moradabad,November 2025,1639,23389
uttar pradesh,muzaffarnagar,November 2025,2067,26816
uttar pradesh,pilibhit,November 2025,1354,18682
uttar pradesh,pratapgarh,November 2025,1516,14579
uttar pradesh,prayagraj,November 2025,435,3742
uttar pradesh,rae bareli,November 2025,1438,17180
uttar pradesh,rampur,November 2025,1479,22118
uttar pradesh,saharanpur,November 2025,1583,24470
uttar pradesh,sambhal,November 2025,1121,16462
uttar pradesh,sant kabir nagar,November 2025,1018,12555
uttar pradesh,shahjahanpur,November 2025,1917,22549
uttar pradesh,shamli,November 2025,1084,13466
uttar pradesh,shrawasti,November 2025,547,8267
uttar pradesh,siddharthnagar,November 2025,1532,17411
uttar pradesh,sitapur,November 2025,1865,28588
uttar pradesh,sonbhadra,November 2025,1162,11976
uttar pradesh,sultanpur,November 2025,1637,14651
uttar pradesh,unnao,November 2025,1523,23594
uttar pradesh,varanasi,November 2025,2550,29287
uttarakhand,almora,November 2025,370,2796
uttarakhand,bageshwar,November 2025,138,1080
uttarakhand,chamoli,November 2025,186,1644
uttarakhand,champawat,November 2025,238,2275
uttarakhand,dehradun,November 2025,1196,11034
uttarakhand,haridwar,November 2025,1087,10719
uttarakhand,nainital,November 2025,687,4821
uttarakhand,pauri garhwal,November 2025,396,3246
uttarakhand,pithoragarh,November 2025,315,2798
uttarakhand,rudraprayag,November 2025,128,1080
uttarakhand,tehri garhwal,November 2025,501,3962
uttarakhand,udham singh nagar,November 2025,1236,11010
uttarakhand,uttarkashi,November 2025,309,1598
west bengal,alipurduar,November 2025,289,1877
west bengal,bankura,November 2025,2148,39504
west bengal,birbhum,November 2025,2016,27153
west bengal,cooch behar,November 2025,2065,23457
west bengal,dakshin dinajpur,November 2025,713,15242
west bengal,darjeeling,November 2025,733,12860
west bengal,hooghly,November 2025,2095,44357
west bengal,howrah,November 2025,1720,28739
west bengal,jalpaiguri,November 2025,2414,45591
west bengal,jhargram,November 2025,166,1262
west bengal,kalimpong,November 2025,41,564
west bengal,kolkata,November 2025,820,27014
west bengal,malda,November 2025,2957,36378
west bengal,murshidabad,November 2025,5149,63142
west bengal,nadia,November 2025,1732,34487
west bengal,north parganas,November 2025,2936,60730
west bengal,paschim bardhaman,November 2025,250,3037
west bengal,paschim medinipur,November 2025,3953,58504
west bengal,purba bardhaman,November 2025,332,3251
west bengal,purba medinipur,November 2025,1965,23366
west bengal,purulia,November 2025,2799,37001
west bengal,south parganas,November 2025,4791,81342
west bengal,uttar dinajpur,November 2025,2210,39420
andaman and nicobar islands,nicobars,December 2025,10,65
andaman and nicobar islands,north and middle andaman,December 2025,13,422
andaman and nicobar islands,south andamans,December 2025,133,1148
andhra pradesh,alluri sitharama raju,December 2025,312,2082
andhra pradesh,anakapalli,December 2025,461,3544
andhra pradesh,ananthapuramu,December 2025,3777,12242
andhra pradesh,annamayya,December 2025,674,4436
andhra pradesh,bapatla,December 2025,389,2537
andhra pradesh,chittoor,December 2025,4987,23693
andhra pradesh,dr b r ambedkar konaseema,December 2025,449,3249
andhra pradesh,east godavari,December 2025,4131,28094
andhra pradesh,eluru,December 2025,518,3894
andhra pradesh,guntur,December 2025,4006,25994
andhra pradesh,kakinada,December 2025,618,5004
andhra pradesh,krishna,December 2025,2915,20592
andhra pradesh,kurnool,December 2025,5284,22402
andhra pradesh,nandyal,December 2025,631,3161
andhra pradesh,ntr,December 2025,0,0
andhra pradesh,palnadu,December 2025,558,3594
andhra pradesh,parvathipuram manyam,December 2025,383,1873
andhra pradesh,prakasam,December 2025,3757,22180
andhra pradesh,sri potti sriramulu nellore,December 2025,676,4580
andhra pradesh,sri sathya sai,December 2025,765,4482
andhra pradesh,srikakulam,December 2025,3737,16294
andhra pradesh,tirupati,December 2025,870,5545
andhra pradesh,visakhapatnam,December 2025,3693,23909
andhra pradesh,vizianagaram,December 2025,2445,12644
andhra pradesh,west godavari,December 2025,2848,20378
andhra pradesh,y s r kadapa,December 2025,0,0
arunachal pradesh,anjaw,December 2025,20,98
arunachal pradesh,bichom,December 2025,0,0
arunachal pradesh,changlang,December 2025,74,653
arunachal pradesh,dibang valley,December 2025,10,41
arunachal pradesh,east kameng,December 2025,69,159
arunachal pradesh,east siang,December 2025,70,437
arunachal pradesh,kamle,December 2025,3,6
arunachal pradesh,keyi panyor,December 2025,0,0
arunachal pradesh,kra daadi,December 2025,19,79
arunachal pradesh,kurung kumey,December 2025,11,31
arunachal pradesh,leparada,December 2025,1,3
arunachal pradesh,lohit,December 2025,40,445
arunachal pradesh,longding,December 2025,36,202
arunachal pradesh,lower dibang valley,December 2025,33,152
arunachal pradesh,lower siang,December 2025,12,54
arunachal pradesh,lower subansiri,December 2025,27,178
arunachal pradesh,namsai,December 2025,29,311
arunachal pradesh,pakke kessang,December 2025,1,7
arunachal pradesh,papum pare,December 2025,121,699
arunachal pradesh,shi yomi,December 2025,12,46
arunachal pradesh,siang,December 2025,26,122
arunachal pradesh,tawang,December 2025,41,188
arunachal pradesh,tirap,December 2025,26,191
arunachal pradesh,upper siang,December 2025,47,172
arunachal pradesh,upper subansiri,December 2025,51,164
arunachal pradesh,west kameng,December 2025,77,343
arunachal pradesh,west siang,December 2025,86,367
assam,bajali,December 2025,22,335
assam,baksa,December 2025,369,4617
assam,barpeta,December 2025,1086,14729
assam,biswanath,December 2025,230,2548
assam,bongaigaon,December 2025,507,5732
assam,cachar,December 2025,1037,11361
assam,charaideo,December 2025,164,1838
assam,chirang,December 2025,372,4153
assam,darrang,December 2025,672,5984
assam,dhemaji,December 2025,407,4092
assam,dhubri,December 2025,1860,21316
assam,dibrugarh,December 2025,381,4859
assam,dima hasao,December 2025,12,123
assam,goalpara,December 2025,910,8066
assam,golaghat,December 2025,383,4763
assam,hailakandi,December 2025,633,5286
assam,hojai,December 2025,505,5368
assam,jorhat,December 2025,300,3767
assam,kamrup,December 2025,874,11916
assam,kamrup metro,December 2025,473,6641
assam,karbi anglong,December 2025,500,4467
assam,kokrajhar,December 2025,450,7038
assam,lakhimpur,December 2025,597,5723
assam,majuli,December 2025,68,716
assam,marigaon,December 2025,1192,11947
assam,nagaon,December 2025,1730,22185
assam,nalbari,December 2025,460,4828
assam,sivasagar,December 2025,0,0
assam,sonitpur,December 2025,762,10119
assam,south salmara mancachar,December 2025,224,3756
assam,sribhumi,December 2025,84,2202
assam,tamulpur,December 2025,0,0
assam,tinsukia,December 2025,558,7841
assam,udalguri,December 2025,384,5219
assam,west karbi anglong,December 2025,49,299
bihar,araria,December 2025,2223,27420
bihar,arwal,December 2025,556,5073
bihar,aurangabad,December 2025,2442,19443
bihar,banka,December 2025,1710,18022
bihar,begusarai,December 2025,3253,26162
bihar,bhagalpur,December 2025,3027,25895
bihar,bhojpur,December 2025,2531,21952
bihar,buxar,December 2025,1690,14644
bihar,darbhanga,December 2025,3043,29052
bihar,gaya,December 2025,4657,32037
bihar,gopalganj,December 2025,2044,22057
bihar,jamui,December 2025,1346,11970
bihar,jehanabad,December 2025,1104,7751
bihar,kaimur bhabua,December 2025,1379,12881
bihar,katihar,December 2025,2511,29940
bihar,khagaria,December 2025,2105,15159
bihar,kishanganj,December 2025,1201,16628
bihar,lakhisarai,December 2025,1073,9332
bihar,madhepura,December 2025,1784,16856
bihar,madhubani,December 2025,3302,34194
bihar,munger,December 2025,1073,11050
bihar,muzaffarpur,December 2025,4043,42320
bihar,nalanda,December 2025,3331,24376
bihar,nawada,December 2025,1792,16194
bihar,pashchim champaran,December 2025,7,226
bihar,patna,December 2025,5500,49453
bihar,purbi champaran,December 2025,10,261
bihar,purnia,December 2025,2686,31657
bihar,rohtas,December 2025,2697,24123
bihar,saharsa,December 2025,1591,12480
bihar,samastipur,December 2025,3922,41777
bihar,saran,December 2025,3828,33641
bihar,sheikhpura,December 2025,614,4627
bihar,sheohar,December 2025,546,5189
bihar,sitamarhi,December 2025,3143,31818
bihar,siwan,December 2025,2919,27462
bihar,supaul,December 2025,1587,16145
bihar,vaishali,December 2025,3018,29446
chandigarh,chandigarh,December 2025,886,8971
chhattisgarh,balod,December 2025,1183,8016
chhattisgarh,balodabazar bhatapara,December 2025,0,0
chhattisgarh,balrampur ramanujganj,December 2025,0,0
chhattisgarh,bastar,December 2025,3045,14701
chhattisgarh,bemetara,December 2025,1245,9946
chhattisgarh,bijapur,December 2025,272,3983
chhattisgarh,bilaspur,December 2025,3045,27944
chhattisgarh,dakshin bastar dantewada,December 2025,444,1256
chhattisgarh,dhamtari,December 2025,898,7079
chhattisgarh,durg,December 2025,1908,11654
chhattisgarh,gariyaband,December 2025,519,7381
chhattisgarh,gaurela pendra marwahi,December 2025,167,892
chhattisgarh,janjgir champa,December 2025,1716,21187
chhattisgarh,jashpur,December 2025,2119,11637
chhattisgarh,kabeerdham,December 2025,639,2940
chhattisgarh,khairagarh chhuikhadan gandai,December 2025,246,1659
chhattisgarh,kondagaon,December 2025,1363,9459
chhattisgarh,korba,December 2025,798,12093
chhattisgarh,korea,December 2025,0,0
chhattisgarh,mahasamund,December 2025,1435,15886
chhattisgarh,manendragarh chirmiri bharatpur m c b,December 2025,184,2181
chhattisgarh,mohla manpur ambagarh chouki,December 2025,1024,4837
chhattisgarh,mungeli,December 2025,904,13970
chhattisgarh,narayanpur,December 2025,322,1495
chhattisgarh,raigarh,December 2025,1101,19745
chhattisgarh,raipur,December 2025,1792,17143
chhattisgarh,rajnandgaon,December 2025,2085,20330
chhattisgarh,sakti,December 2025,323,2814
chhattisgarh,sarangarh bilaigarh,December 2025,344,3567
chhattisgarh,sukma,December 2025,519,3674
chhattisgarh,surajpur,December 2025,1186,12005
chhattisgarh,surguja,December 2025,1771,20832
chhattisgarh,uttar bastar kanker,December 2025,496,5016
delhi,central,December 2025,0,0
delhi,east,December 2025,0,0
delhi,new delhi,December 2025,94,697
delhi,north,December 2025,0,0
delhi,north east,December 2025,104,3221
delhi,north west,December 2025,0,0
delhi,shahdara,December 2025,336,3054
delhi,south,December 2025,0,0
delhi,south east,December 2025,0,0
delhi,south west,December 2025,0,0
delhi,west,December 2025,0,0
goa,north goa,December 2025,339,4278
goa,south goa,December 2025,335,3811
gujarat,ahmedabad,December 2025,5919,50487
gujarat,amreli,December 2025,520,6818
gujarat,anand,December 2025,935,8632
gujarat,arvalli,December 2025,418,2004
gujarat,banas kantha,December 2025,1816,16918
gujarat,bharuch,December 2025,1353,8503
gujarat,bhavnagar,December 2025,1400,13484
gujarat,botad,December 2025,203,1408
gujarat,chhotaudepur,December 2025,339,1719
gujarat,dahod,December 2025,875,5866
gujarat,dangs,December 2025,0,0
gujarat,devbhumi dwarka,December 2025,231,1497
gujarat,gandhinagar,December 2025,966,9262
gujarat,gir somnath,December 2025,401,2488
gujarat,jamnagar,December 2025,902,11051
gujarat,junagadh,December 2025,789,10025
gujarat,kachchh,December 2025,1419,12637
gujarat,kheda,December 2025,1006,10267
gujarat,mahesana,December 2025,1178,9095
gujarat,mahisagar,December 2025,255,1708
gujarat,morbi,December 2025,447,2505
gujarat,narmada,December 2025,417,2420
gujarat,navsari,December 2025,745,5703
gujarat,panch mahals,December 2025,1,150
gujarat,patan,December 2025,790,7069
gujarat,porbandar,December 2025,289,3188
gujarat,rajkot,December 2025,1604,22940
gujarat,sabar kantha,December 2025,11,223
gujarat,surat,December 2025,4911,51651
gujarat,surendranagar,December 2025,5,370
gujarat,tapi,December 2025,494,2249
gujarat,vadodara,December 2025,2613,22395
gujarat,valsad,December 2025,1223,7547
gujarat,vav tharad,December 2025,0,0
haryana,ambala,December 2025,627,5699
haryana,bhiwani,December 2025,760,6493
haryana,charkhi dadri,December 2025,312,2352
haryana,faridabad,December 2025,2014,17906
haryana,fatehabad,December 2025,471,5005
haryana,gurugram,December 2025,0,0
haryana,hisar,December 2025,836,8508
haryana,jhajjar,December 2025,488,4908
haryana,jind,December 2025,611,5858
haryana,kaithal,December 2025,508,4336
haryana,karnal,December 2025,858,5962
haryana,kurukshetra,December 2025,460,3901
haryana,mahendragarh,December 2025,531,4622
haryana,nuh,December 2025,0,0
haryana,palwal,December 2025,866,7930
haryana,panchkula,December 2025,594,4450
haryana,panipat,December 2025,928,7780
haryana,rewari,December 2025,681,5548
haryana,rohtak,December 2025,743,4260
haryana,sirsa,December 2025,647,8504
haryana,sonipat,December 2025,944,7276
haryana,yamunanagar,December 2025,3,125
himachal pradesh,bilaspur,December 2025,212,1392
himachal pradesh,chamba,December 2025,884,3205
himachal pradesh,hamirpur,December 2025,231,1734
himachal pradesh,kangra,December 2025,907,6609
himachal pradesh,kinnaur,December 2025,34,374
himachal pradesh,kullu,December 2025,377,2066
himachal pradesh,lahaul and spiti,December 2025,41,79
himachal pradesh,mandi,December 2025,512,3312
himachal pradesh,shimla,December 2025,546,3328
himachal pradesh,sirmaur,December 2025,455,2488
himachal pradesh,solan,December 2025,347,2030
himachal pradesh,una,December 2025,302,1741
jammu and kashmir,anantnag,December 2025,1160,5924
jammu and kashmir,bandipora,December 2025,496,2355
jammu and kashmir,baramulla,December 2025,1224,6380
jammu and kashmir,budgam,December 2025,577,1212
jammu and kashmir,doda,December 2025,305,3125
jammu and kashmir,ganderbal,December 2025,296,1645
jammu and kashmir,jammu,December 2025,488,7340
jammu and kashmir,kathua,December 2025,366,3929
jammu and kashmir,kishtwar,December 2025,162,1140
jammu and kashmir,kulgam,December 2025,405,1584
jammu and kashmir,kupwara,December 2025,1032,4388
jammu and kashmir,poonch,December 2025,0,0
jammu and kashmir,pulwama,December 2025,698,3193
jammu and kashmir,rajouri,December 2025,708,3079
jammu and kashmir,ramban,December 2025,566,1499
jammu and kashmir,reasi,December 2025,286,1798
jammu and kashmir,samba,December 2025,134,971
jammu and kashmir,shopian,December 2025,0,0
jammu and kashmir,srinagar,December 2025,959,8859
jammu and kashmir,udhampur,December 2025,238,3383
jharkhand,bokaro,December 2025,1402,11626
jharkhand,chatra,December 2025,1205,8522
jharkhand,deoghar,December 2025,1253,9753
jharkhand,dhanbad,December 2025,1363,15184
jharkhand,dumka,December 2025,1050,8280
jharkhand,east singhbum,December 2025,1074,12590
jharkhand,garhwa,December 2025,1076,9766
jharkhand,giridih,December 2025,2611,16955
jharkhand,godda,December 2025,1082,8571
jharkhand,gumla,December 2025,1377,12399
jharkhand,hazaribagh,December 2025,1718,12581
jharkhand,jamtara,December 2025,577,5489
jharkhand,khunti,December 2025,380,3429
jharkhand,koderma,December 2025,627,4319
jharkhand,latehar,December 2025,918,7380
jharkhand,lohardaga,December 2025,444,3431
jharkhand,pakur,December 2025,489,4244
jharkhand,palamu,December 2025,2256,15631
jharkhand,ramgarh,December 2025,661,6102
jharkhand,ranchi,December 2025,1817,17388
jharkhand,sahebganj,December 2025,1134,9127
jharkhand,saraikela kharsawan,December 2025,628,6914
jharkhand,simdega,December 2025,393,3871
jharkhand,west singhbhum,December 2025,907,9405
karnataka,bagalkote,December 2025,2019,7859
karnataka,ballari,December 2025,567,3012
karnataka,belagavi,December 2025,1887,8838
karnataka,bengaluru rural,December 2025,1,24
karnataka,bengaluru south,December 2025,119,1311
karnataka,bengaluru urban,December 2025,0,0
karnataka,bidar,December 2025,1380,7269
karnataka,chamarajanagar,December 2025,390,4231
karnataka,chikkaballapura,December 2025,800,6435
karnataka,chikkamagaluru,December 2025,341,2260
karnataka,chitradurga,December 2025,1308,8112
karnataka,dakshina kannada,December 2025,1568,11369
karnataka,davanagere,December 2025,916,6626
karnataka,dharwad,December 2025,1167,7915
karnataka,gadag,December 2025,1031,4615
karnataka,hassan,December 2025,907,8065
karnataka,haveri,December 2025,1183,6523
karnataka,kalaburagi,December 2025,993,4976
karnataka,kodagu,December 2025,274,2783
