month,state_norm,district_resolved,demo_age_5_17,demo_age_17_
December 2025,madhya pradesh,narsimhapur,86,1201
December 2025,madhya pradesh,neemuch,773,4130
December 2025,madhya pradesh,niwari,36,472
December 2025,madhya pradesh,pandhurna,24,280
December 2025,madhya pradesh,panna,774,5873
December 2025,madhya pradesh,raisen,863,6229
December 2025,madhya pradesh,rajgarh,1200,6356
December 2025,madhya pradesh,ratlam,875,6388
December 2025,madhya pradesh,rewa,1737,13016
December 2025,madhya pradesh,sagar,1485,11672
December 2025,madhya pradesh,satna,1640,10514
December 2025,madhya pradesh,sehore,662,4477
December 2025,madhya pradesh,seoni,1315,7450
December 2025,madhya pradesh,shahdol,852,7343
December 2025,madhya pradesh,shajapur,893,5644
December 2025,madhya pradesh,sheopur,774,4616
December 2025,madhya pradesh,shivpuri,1271,11434
December 2025,madhya pradesh,sidhi,899,6771
December 2025,madhya pradesh,singrauli,1135,6745
December 2025,madhya pradesh,tikamgarh,1324,7964
December 2025,madhya pradesh,ujjain,1681,10725
December 2025,madhya pradesh,umaria,482,3917
December 2025,madhya pradesh,vidisha,1099,5997
December 2025,maharashtra,ahilyanagar,200,2218
December 2025,maharashtra,akola,640,9465
December 2025,maharashtra,amravati,1288,15790
December 2025,maharashtra,beed,1924,21465
December 2025,maharashtra,bhandara,370,5877
December 2025,maharashtra,buldhana,1136,18039
December 2025,maharashtra,chandrapur,772,14807
December 2025,maharashtra,chhatrapati sambhajinagar,462,4636
December 2025,maharashtra,dharashiv,112,1218
December 2025,maharashtra,dhule,892,10792
December 2025,maharashtra,gadchiroli,479,8050
December 2025,maharashtra,gondia,618,8944
December 2025,maharashtra,hingoli,797,12761
December 2025,maharashtra,jalgaon,1822,22937
December 2025,maharashtra,jalna,983,14168
December 2025,maharashtra,kolhapur,1545,26116
December 2025,maharashtra,latur,1337,18704
December 2025,maharashtra,mumbai,1782,36581
December 2025,maharashtra,mumbai suburban,4060,37330
December 2025,maharashtra,nagpur,2868,28849
December 2025,maharashtra,nanded,2024,30942
December 2025,maharashtra,nandurbar,374,5262
December 2025,maharashtra,nashik,3565,44253
December 2025,maharashtra,palghar,2122,23676
December 2025,maharashtra,parbhani,1213,15207
December 2025,maharashtra,pune,7221,90036
December 2025,maharashtra,raigad,820,8674
December 2025,maharashtra,ratnagiri,714,11077
December 2025,maharashtra,sangli,956,19982
December 2025,maharashtra,satara,1024,20933
December 2025,maharashtra,sindhudurg,260,5091
December 2025,maharashtra,solapur,1891,41851
December 2025,maharashtra,thane,6783,76705
December 2025,maharashtra,wardha,660,6277
December 2025,maharashtra,washim,465,9275
December 2025,maharashtra,yavatmal,1123,31226
December 2025,manipur,bishnupur,667,2249
December 2025,manipur,chandel,169,739
December 2025,manipur,churachandpur,448,1868
December 2025,manipur,imphal east,1607,9388
December 2025,manipur,imphal west,1429,6943
December 2025,manipur,jiribam,43,291
December 2025,manipur,kakching,150,629
December 2025,manipur,kangpokpi,2,1
December 2025,manipur,pherzawl,10,60
December 2025,manipur,senapati,757,3048
December 2025,manipur,tamenglong,239,696
December 2025,manipur,thoubal,1854,10040
December 2025,manipur,ukhrul,282,1378
December 2025,meghalaya,east garo hills,36,480
December 2025,meghalaya,east jaintia hills,69,426
December 2025,meghalaya,east khasi hills,349,2215
December 2025,meghalaya,eastern west khasi hills,25,52
December 2025,meghalaya,north garo hills,23,367
December 2025,meghalaya,ri bhoi,94,845
December 2025,meghalaya,south garo hills,38,301
December 2025,meghalaya,south west garo hills,101,623
December 2025,meghalaya,south west khasi hills,41,252
December 2025,meghalaya,west garo hills,205,1635
December 2025,meghalaya,west jaintia hills,143,804
December 2025,meghalaya,west khasi hills,170,716
December 2025,mizoram,aizawl,178,1431
December 2025,mizoram,champhai,55,526
December 2025,mizoram,hnahthial,0,17
December 2025,mizoram,khawzawl,2,2
December 2025,mizoram,kolasib,71,275
December 2025,mizoram,lawngtlai,60,592
December 2025,mizoram,lunglei,80,615
December 2025,mizoram,mamit,46,261
December 2025,mizoram,saitual,4,46
December 2025,mizoram,serchhip,13,111
December 2025,nagaland,chumoukedima,35,222
December 2025,nagaland,dimapur,170,1649
December 2025,nagaland,kiphire,39,277
December 2025,nagaland,kohima,28,523
December 2025,nagaland,longleng,24,224
December 2025,nagaland,meluri,2,22
December 2025,nagaland,mokokchung,32,409
December 2025,nagaland,mon,130,671
December 2025,nagaland,niuland,5,62
December 2025,nagaland,noklak,20,97
December 2025,nagaland,peren,57,253
December 2025,nagaland,phek,21,253
December 2025,nagaland,shamator,29,155
December 2025,nagaland,tseminyu,1,23
December 2025,nagaland,tuensang,60,601
December 2025,nagaland,wokha,12,197
December 2025,nagaland,zunheboto,53,438
December 2025,odisha,angul,937,6064
December 2025,odisha,balangir,1090,6055
December 2025,odisha,bargarh,1077,6694
December 2025,odisha,bhadrak,1427,6057
December 2025,odisha,boudh,341,1638
December 2025,odisha,cuttack,1406,8140
December 2025,odisha,dhenkanal,1054,4868
December 2025,odisha,gajapati,564,2629
December 2025,odisha,ganjam,3336,15851
December 2025,odisha,jagatsinghapur,711,3751
December 2025,odisha,jajpur,1541,7909
December 2025,odisha,jharsuguda,363,2616
December 2025,odisha,kalahandi,1118,7123
December 2025,odisha,kandhamal,751,3636
December 2025,odisha,kendrapara,1264,6317
December 2025,odisha,khordha,1416,7795
December 2025,odisha,koraput,1146,6062
December 2025,odisha,malkangiri,539,2085
December 2025,odisha,mayurbhanj,2259,11575
December 2025,odisha,nabarangpur,804,5336
December 2025,odisha,nayagarh,780,3325
December 2025,odisha,nuapada,560,3452
December 2025,odisha,puri,1135,6056
December 2025,odisha,rayagada,916,4505
December 2025,odisha,sambalpur,708,5622
December 2025,odisha,sonepur,455,1806
December 2025,odisha,sundargarh,1059,8195
December 2025,puducherry,karaikal,208,1038
December 2025,puducherry,puducherry,616,4188
December 2025,punjab,amritsar,697,12381
December 2025,punjab,barnala,116,2503
December 2025,punjab,bathinda,353,6829
December 2025,punjab,faridkot,170,2495
December 2025,punjab,fatehgarh sahib,133,2125
December 2025,punjab,fazilka,264,3853
December 2025,punjab,ferozepur,180,2992
December 2025,punjab,gurdaspur,346,8235
December 2025,punjab,hoshiarpur,384,5971
December 2025,punjab,jalandhar,608,10153
December 2025,punjab,kapurthala,212,3652
December 2025,punjab,ludhiana,1094,20415
December 2025,punjab,malerkotla,98,1627
December 2025,punjab,mansa,127,2415
December 2025,punjab,moga,142,3729
December 2025,punjab,pathankot,164,2019
December 2025,punjab,patiala,437,8618
December 2025,punjab,rupnagar,166,2414
December 2025,punjab,sangrur,268,5231
December 2025,punjab,shahid bhagat singh nagar,155,1615
December 2025,punjab,sri muktsar sahib,194,3134
December 2025,punjab,tarn taran,196,4649
December 2025,rajasthan,ajmer,2150,15814
December 2025,rajasthan,alwar,3438,20824
December 2025,rajasthan,balotra,23,401
December 2025,rajasthan,banswara,1237,11961
December 2025,rajasthan,baran,1149,7476
December 2025,rajasthan,barmer,1897,10428
December 2025,rajasthan,beawar,19,430
December 2025,rajasthan,bharatpur,2097,13903
December 2025,rajasthan,bhilwara,1997,15518
December 2025,rajasthan,bikaner,1906,12047
December 2025,rajasthan,bundi,1026,7339
December 2025,rajasthan,chittorgarh,1094,8642
December 2025,rajasthan,churu,1693,9599
December 2025,rajasthan,dausa,1361,7470
December 2025,rajasthan,deeg,42,511
December 2025,rajasthan,dholpur,1438,7717
December 2025,rajasthan,didwana kuchaman,57,559
December 2025,rajasthan,dungarpur,1254,9744
December 2025,rajasthan,ganganagar,1155,9702
December 2025,rajasthan,hanumangarh,1089,8654
December 2025,rajasthan,jaipur,5271,43592
December 2025,rajasthan,jaisalmer,413,3487
December 2025,rajasthan,jalore,1021,8584
December 2025,rajasthan,jhalawar,1366,7949
December 2025,rajasthan,jhunjhunu,1580,11160
December 2025,rajasthan,jodhpur,2332,18301
December 2025,rajasthan,karauli,1606,9208
December 2025,rajasthan,khairthal tijara,68,864
December 2025,rajasthan,kota,1482,12719
December 2025,rajasthan,kotputli behror,45,408
December 2025,rajasthan,nagaur,2667,14493
December 2025,rajasthan,pali,1146,9922
December 2025,rajasthan,phalodi,13,147
December 2025,rajasthan,pratapgarh,514,5571
December 2025,rajasthan,rajsamand,776,6478
December 2025,rajasthan,salumbar,15,112
December 2025,rajasthan,sawai madhopur,1098,7819
December 2025,rajasthan,sikar,2146,13690
December 2025,rajasthan,sirohi,715,6057
December 2025,rajasthan,tonk,1143,8120
December 2025,rajasthan,udaipur,1995,16531
December 2025,sikkim,mangan,0,24
December 2025,sikkim,namchi,2,89
December 2025,tamil nadu,ariyalur,1185,3636
December 2025,tamil nadu,chengalpattu,693,5946
December 2025,tamil nadu,chennai,3744,31467
December 2025,tamil nadu,coimbatore,3335,25679
December 2025,tamil nadu,cuddalore,2939,15858
December 2025,tamil nadu,dharmapuri,1676,7440
December 2025,tamil nadu,dindigul,1840,10720
December 2025,tamil nadu,erode,1665,13556
December 2025,tamil nadu,kallakurichi,358,2394
December 2025,tamil nadu,kancheepuram,3470,23191
December 2025,tamil nadu,kanniyakumari,1614,9272
December 2025,tamil nadu,karur,833,5590
December 2025,tamil nadu,krishnagiri,1896,11607
December 2025,tamil nadu,madurai,2862,20143
December 2025,tamil nadu,mayiladuthurai,129,973
December 2025,tamil nadu,nagapattinam,1072,9623
December 2025,tamil nadu,namakkal,2267,9225
December 2025,tamil nadu,perambalur,931,2958
December 2025,tamil nadu,pudukkottai,1921,10511
December 2025,tamil nadu,ramanathapuram,1092,8040
December 2025,tamil nadu,ranipet,50,405
December 2025,tamil nadu,salem,4042,21877
December 2025,tamil nadu,sivaganga,1383,7921
December 2025,tamil nadu,tenkasi,426,2276
December 2025,tamil nadu,thanjavur,2883,14404
December 2025,tamil nadu,the nilgiris,739,3289
December 2025,tamil nadu,theni,1141,8751
December 2025,tamil nadu,thiruvallur,3107,24468
December 2025,tamil nadu,thiruvarur,1400,8612
December 2025,tamil nadu,thoothukkudi,1645,9668
December 2025,tamil nadu,tiruchirappalli,2389,14324
December 2025,tamil nadu,tirunelveli,2843,15081
December 2025,tamil nadu,tirupathur,345,2291
December 2025,tamil nadu,tiruppur,2411,14828
December 2025,tamil nadu,tiruvannamalai,1666,11283
December 2025,tamil nadu,vellore,2472,17582
December 2025,tamil nadu,viluppuram,2309,15857
December 2025,tamil nadu,virudhunagar,1489,10312
December 2025,telangana,adilabad,990,6016
December 2025,telangana,bhadradri kothagudem,915,5007
December 2025,telangana,hanumakonda,361,3279
December 2025,telangana,hyderabad,4986,30184
December 2025,telangana,jagitial,360,3120
December 2025,telangana,jangoan,347,2846
December 2025,telangana,jayashankar bhupalapally,213,2404
December 2025,telangana,jogulamba gadwal,774,3542
December 2025,telangana,kamareddy,639,4098
December 2025,telangana,karimnagar,1539,13171
December 2025,telangana,khammam,1350,7567
December 2025,telangana,mahabubabad,500,3956
December 2025,telangana,mahabubnagar,3586,13015
December 2025,telangana,mancherial,667,5807
December 2025,telangana,medak,1545,8826
December 2025,telangana,medchal malkajgiri,2365,13943
December 2025,telangana,mulugu,338,2211
December 2025,telangana,nagarkurnool,427,2579
December 2025,telangana,nalgonda,1972,11137
December 2025,telangana,narayanpet,468,2646
December 2025,telangana,nirmal,869,6019
December 2025,telangana,nizamabad,1770,9667
December 2025,telangana,peddapalli,257,2279
December 2025,telangana,rajanna sircilla,228,1980
December 2025,telangana,ranga reddy,153,1058
December 2025,telangana,sangareddy,879,4820
December 2025,telangana,siddipet,828,5658
December 2025,telangana,suryapet,936,6966
December 2025,telangana,vikarabad,1289,7367
December 2025,telangana,wanaparthy,630,3330
December 2025,telangana,warangal,920,5419
December 2025,tripura,dhalai,478,4781
December 2025,tripura,gomati,455,1768
December 2025,tripura,khowai,218,787
December 2025,tripura,north tripura,297,3707
December 2025,tripura,sepahijala,389,4803
December 2025,tripura,south tripura,665,6993
December 2025,tripura,unakoti,170,1000
December 2025,tripura,west tripura,857,9882
December 2025,uttar pradesh,agra,3784,41970
December 2025,uttar pradesh,aligarh,2433,34009
December 2025,uttar pradesh,ambedkar nagar,1407,15004
December 2025,uttar pradesh,amethi,1444,15889
December 2025,uttar pradesh,amroha,1358,17106
December 2025,uttar pradesh,auraiya,896,9520
December 2025,uttar pradesh,ayodhya,349,3347
December 2025,uttar pradesh,azamgarh,2842,32200
December 2025,uttar pradesh,baghpat,957,10044
December 2025,uttar pradesh,bahraich,2555,36011
December 2025,uttar pradesh,ballia,2340,20475
December 2025,uttar pradesh,balrampur,1358,20971
December 2025,uttar pradesh,banda,975,14305
December 2025,uttar pradesh,bara banki,1717,20925
December 2025,uttar pradesh,bareilly,3500,46868
December 2025,uttar pradesh,basti,1757,18561
December 2025,uttar pradesh,bhadohi,224,1979
December 2025,uttar pradesh,bijnor,2645,38316
December 2025,uttar pradesh,budaun,2557,32240
December 2025,uttar pradesh,bulandshahr,3205,29621
December 2025,uttar pradesh,chandauli,1583,15119
December 2025,uttar pradesh,chitrakoot,771,7333
December 2025,uttar pradesh,deoria,2509,24154
December 2025,uttar pradesh,etah,1218,14302
December 2025,uttar pradesh,etawah,1152,11337
December 2025,uttar pradesh,farrukhabad,1180,16226
December 2025,uttar pradesh,fatehpur,1745,22170
December 2025,uttar pradesh,firozabad,1941,23181
December 2025,uttar pradesh,gautam buddha nagar,2045,22967
December 2025,uttar pradesh,ghaziabad,3062,40882
December 2025,uttar pradesh,ghazipur,2531,22149
December 2025,uttar pradesh,gonda,1901,25697
December 2025,uttar pradesh,gorakhpur,3334,32958
December 2025,uttar pradesh,hamirpur,467,8417
December 2025,uttar pradesh,hapur,1075,9629
December 2025,uttar pradesh,hardoi,2210,27464
December 2025,uttar pradesh,hathras,1277,13437
December 2025,uttar pradesh,jalaun,901,12403
December 2025,uttar pradesh,jaunpur,3325,31696
December 2025,uttar pradesh,jhansi,1240,16156
December 2025,uttar pradesh,kannauj,1299,13202
December 2025,uttar pradesh,kanpur dehat,1164,12090
December 2025,uttar pradesh,kanpur nagar,2699,38705
December 2025,uttar pradesh,kasganj,1031,13118
December 2025,uttar pradesh,kaushambi,1264,13110
December 2025,uttar pradesh,kheri,2599,35180
December 2025,uttar pradesh,kushinagar,2939,27376
December 2025,uttar pradesh,lalitpur,705,8141
December 2025,uttar pradesh,lucknow,3350,51225
December 2025,uttar pradesh,mahoba,468,6799
December 2025,uttar pradesh,mahrajganj,2146,21474
December 2025,uttar pradesh,mainpuri,1339,14591
December 2025,uttar pradesh,mathura,2430,21970
December 2025,uttar pradesh,mau,1903,19175
December 2025,uttar pradesh,meerut,3140,35679
December 2025,uttar pradesh,mirzapur,1547,16224
December 2025,uttar pradesh,moradabad,1937,28493
December 2025,uttar pradesh,muzaffarnagar,2537,29886
December 2025,uttar pradesh,pilibhit,1490,19681
December 2025,uttar pradesh,pratapgarh,2070,23077
December 2025,uttar pradesh,prayagraj,710,7854
December 2025,uttar pradesh,rae bareli,2101,22156
December 2025,uttar pradesh,rampur,1812,23677
December 2025,uttar pradesh,saharanpur,2243,31015
December 2025,uttar pradesh,sambhal,1806,22287
December 2025,uttar pradesh,sant kabir nagar,1280,14466
December 2025,uttar pradesh,shahjahanpur,2122,26133
December 2025,uttar pradesh,shamli,1327,12983
December 2025,uttar pradesh,shrawasti,820,13374
December 2025,uttar pradesh,siddharthnagar,2133,24272
December 2025,uttar pradesh,sitapur,2435,36240
December 2025,uttar pradesh,sonbhadra,1342,13645
December 2025,uttar pradesh,sultanpur,1920,18590
December 2025,uttar pradesh,unnao,1807,27138
December 2025,uttar pradesh,varanasi,2797,39579
December 2025,uttarakhand,almora,537,3999
December 2025,uttarakhand,bageshwar,181,1495
December 2025,uttarakhand,chamoli,305,2428
December 2025,uttarakhand,champawat,277,2271
December 2025,uttarakhand,dehradun,1447,13971
December 2025,uttarakhand,haridwar,1620,15574
December 2025,uttarakhand,nainital,982,7850
December 2025,uttarakhand,pauri garhwal,475,4391
December 2025,uttarakhand,pithoragarh,452,3775
December 2025,uttarakhand,rudraprayag,179,1718
December 2025,uttarakhand,tehri garhwal,632,4771
December 2025,uttarakhand,udham singh nagar,1727,15951
December 2025,uttarakhand,uttarkashi,357,2329
December 2025,west bengal,alipurduar,326,1860
December 2025,west bengal,bankura,2128,21916
December 2025,west bengal,birbhum,2095,27028
December 2025,west bengal,cooch behar,1818,14097
December 2025,west bengal,dakshin dinajpur,1041,13896
December 2025,west bengal,darjeeling,704,14495
December 2025,west bengal,hooghly,2196,37492
December 2025,west bengal,howrah,1542,18000
December 2025,west bengal,jalpaiguri,1955,29828
December 2025,west bengal,jhargram,223,1213
