month,state_norm,district_resolved,bio_age_5_17,bio_age_17_
November 2025,uttar pradesh,mathura,8368,4359
November 2025,uttar pradesh,mau,4852,5388
November 2025,uttar pradesh,meerut,14004,8492
November 2025,uttar pradesh,mirzapur,7125,3999
November 2025,uttar pradesh,moradabad,17123,7702
November 2025,uttar pradesh,muzaffarnagar,9880,7094
November 2025,uttar pradesh,pilibhit,8737,4714
November 2025,uttar pradesh,pratapgarh,7960,5413
November 2025,uttar pradesh,prayagraj,1169,778
November 2025,uttar pradesh,rae bareli,7999,5073
November 2025,uttar pradesh,rampur,8377,5990
November 2025,uttar pradesh,saharanpur,13369,9744
November 2025,uttar pradesh,sambhal,8817,3431
November 2025,uttar pradesh,sant kabir nagar,6300,4161
November 2025,uttar pradesh,shahjahanpur,13701,5009
November 2025,uttar pradesh,shamli,9167,5999
November 2025,uttar pradesh,shrawasti,3940,2160
November 2025,uttar pradesh,siddharthnagar,8464,4805
November 2025,uttar pradesh,sitapur,19198,6734
November 2025,uttar pradesh,sonbhadra,5584,3258
November 2025,uttar pradesh,sultanpur,9205,4302
November 2025,uttar pradesh,unnao,8584,5168
November 2025,uttar pradesh,varanasi,12049,8872
November 2025,uttarakhand,almora,2177,1594
November 2025,uttarakhand,bageshwar,1499,1456
November 2025,uttarakhand,chamoli,1374,1131
November 2025,uttarakhand,champawat,1847,1317
November 2025,uttarakhand,dehradun,9655,6755
November 2025,uttarakhand,haridwar,13683,4964
November 2025,uttarakhand,nainital,5487,3336
November 2025,uttarakhand,pauri garhwal,5519,2661
November 2025,uttarakhand,pithoragarh,2084,1198
November 2025,uttarakhand,rudraprayag,3261,1600
November 2025,uttarakhand,tehri garhwal,4898,4167
November 2025,uttarakhand,udham singh nagar,14408,6891
November 2025,uttarakhand,uttarkashi,2405,971
November 2025,west bengal,alipurduar,288,303
November 2025,west bengal,bankura,4988,7181
November 2025,west bengal,birbhum,4505,9060
November 2025,west bengal,cooch behar,1478,2439
November 2025,west bengal,dakshin dinajpur,1588,2758
November 2025,west bengal,darjeeling,1276,2914
November 2025,west bengal,hooghly,5270,10210
November 2025,west bengal,howrah,3516,5502
November 2025,west bengal,jalpaiguri,2720,4986
November 2025,west bengal,jhargram,208,167
November 2025,west bengal,kalimpong,62,40
November 2025,west bengal,kolkata,2831,6801
November 2025,west bengal,malda,4095,7850
November 2025,west bengal,murshidabad,8794,14561
November 2025,west bengal,nadia,4483,8135
November 2025,west bengal,north parganas,8024,13482
November 2025,west bengal,paschim bardhaman,484,553
November 2025,west bengal,paschim medinipur,7379,10493
November 2025,west bengal,purba bardhaman,565,572
November 2025,west bengal,purba medinipur,5584,8782
November 2025,west bengal,purulia,3684,7391
November 2025,west bengal,south parganas,8358,14704
November 2025,west bengal,uttar dinajpur,2799,7445
December 2025,andaman and nicobar islands,nicobars,212,53
December 2025,andaman and nicobar islands,north and middle andaman,443,148
December 2025,andaman and nicobar islands,south andamans,959,272
December 2025,andhra pradesh,alluri sitharama raju,868,1362
December 2025,andhra pradesh,anakapalli,455,519
December 2025,andhra pradesh,ananthapuramu,8483,5627
December 2025,andhra pradesh,annamayya,734,605
December 2025,andhra pradesh,bapatla,699,298
December 2025,andhra pradesh,chittoor,12330,11267
December 2025,andhra pradesh,dr b r ambedkar konaseema,656,440
December 2025,andhra pradesh,east godavari,19540,12262
December 2025,andhra pradesh,eluru,600,427
December 2025,andhra pradesh,guntur,16537,13427
December 2025,andhra pradesh,kakinada,890,536
December 2025,andhra pradesh,krishna,11541,10526
December 2025,andhra pradesh,kurnool,18073,14045
December 2025,andhra pradesh,nandyal,840,505
December 2025,andhra pradesh,palnadu,610,443
December 2025,andhra pradesh,parvathipuram manyam,397,667
December 2025,andhra pradesh,prakasam,11605,9523
December 2025,andhra pradesh,sri potti sriramulu nellore,724,381
December 2025,andhra pradesh,sri sathya sai,474,705
December 2025,andhra pradesh,srikakulam,9120,8483
December 2025,andhra pradesh,tirupati,602,539
December 2025,andhra pradesh,visakhapatnam,16861,13639
December 2025,andhra pradesh,vizianagaram,10043,8271
December 2025,andhra pradesh,west godavari,12900,9890
December 2025,arunachal pradesh,anjaw,85,38
December 2025,arunachal pradesh,changlang,886,215
December 2025,arunachal pradesh,dibang valley,14,9
December 2025,arunachal pradesh,east kameng,199,48
December 2025,arunachal pradesh,east siang,493,95
December 2025,arunachal pradesh,kamle,2,2
December 2025,arunachal pradesh,kra daadi,67,19
December 2025,arunachal pradesh,kurung kumey,141,18
December 2025,arunachal pradesh,leparada,3,0
December 2025,arunachal pradesh,lohit,448,266
December 2025,arunachal pradesh,longding,102,73
December 2025,arunachal pradesh,lower dibang valley,172,97
December 2025,arunachal pradesh,lower siang,25,3
December 2025,arunachal pradesh,lower subansiri,110,44
December 2025,arunachal pradesh,namsai,582,155
December 2025,arunachal pradesh,pakke kessang,2,0
December 2025,arunachal pradesh,papum pare,568,207
December 2025,arunachal pradesh,shi yomi,33,40
December 2025,arunachal pradesh,siang,134,33
December 2025,arunachal pradesh,tawang,326,47
December 2025,arunachal pradesh,tirap,88,44
December 2025,arunachal pradesh,upper siang,395,41
December 2025,arunachal pradesh,upper subansiri,203,119
December 2025,arunachal pradesh,west kameng,816,240
December 2025,arunachal pradesh,west siang,238,83
December 2025,assam,bajali,3,5
December 2025,assam,baksa,1355,985
December 2025,assam,barpeta,5057,5212
December 2025,assam,biswanath,935,423
December 2025,assam,bongaigaon,2553,1726
December 2025,assam,cachar,6771,3214
December 2025,assam,charaideo,541,292
December 2025,assam,chirang,2555,1909
December 2025,assam,darrang,2566,1561
December 2025,assam,dhemaji,2010,1159
December 2025,assam,dhubri,5809,3160
December 2025,assam,dibrugarh,1462,623
December 2025,assam,dima hasao,5,5
December 2025,assam,goalpara,3241,2155
December 2025,assam,golaghat,2736,981
December 2025,assam,hailakandi,2814,1107
December 2025,assam,hojai,2684,2008
December 2025,assam,jorhat,1417,620
December 2025,assam,kamrup,3406,1954
December 2025,assam,kamrup metro,1358,1459
December 2025,assam,karbi anglong,3742,3116
December 2025,assam,kokrajhar,1858,1636
December 2025,assam,lakhimpur,4149,1694
December 2025,assam,majuli,199,131
December 2025,assam,marigaon,2387,2201
December 2025,assam,nagaon,7504,15748
December 2025,assam,nalbari,2026,791
December 2025,assam,sonitpur,2578,1770
December 2025,assam,south salmara mancachar,395,271
December 2025,assam,sribhumi,9,122
December 2025,assam,tinsukia,2456,976
December 2025,assam,udalguri,2277,1418
December 2025,assam,west karbi anglong,232,457
December 2025,bihar,araria,8124,10174
December 2025,bihar,arwal,1335,2407
December 2025,bihar,aurangabad,5178,6242
December 2025,bihar,banka,5552,5795
December 2025,bihar,begusarai,8409,10503
December 2025,bihar,bhagalpur,8172,9532
December 2025,bihar,bhojpur,5056,6663
December 2025,bihar,buxar,2956,4291
December 2025,bihar,darbhanga,11038,16285
December 2025,bihar,gaya,8659,13261
December 2025,bihar,gopalganj,5873,7894
December 2025,bihar,jamui,10829,4475
December 2025,bihar,jehanabad,1788,3114
December 2025,bihar,kaimur bhabua,3415,4072
December 2025,bihar,katihar,11911,14908
December 2025,bihar,khagaria,6585,5329
December 2025,bihar,kishanganj,13659,9794
December 2025,bihar,lakhisarai,2654,3661
December 2025,bihar,madhepura,6810,9936
December 2025,bihar,madhubani,15124,17429
December 2025,bihar,munger,2767,4198
December 2025,bihar,muzaffarpur,10858,15470
December 2025,bihar,nalanda,7882,7517
December 2025,bihar,nawada,4172,6525
December 2025,bihar,pashchim champaran,8,104
December 2025,bihar,patna,9746,14076
December 2025,bihar,purbi champaran,9,86
December 2025,bihar,purnia,10289,15935
December 2025,bihar,rohtas,6273,7790
December 2025,bihar,saharsa,5007,9731
December 2025,bihar,samastipur,10933,15128
December 2025,bihar,saran,8872,12524
December 2025,bihar,sheikhpura,2142,3009
December 2025,bihar,sheohar,1841,2876
December 2025,bihar,sitamarhi,10924,14151
December 2025,bihar,siwan,7044,10761
December 2025,bihar,supaul,6405,8460
December 2025,bihar,vaishali,9330,12851
December 2025,chandigarh,chandigarh,2176,2449
December 2025,chhattisgarh,balod,11562,6033
December 2025,chhattisgarh,bastar,10714,9798
December 2025,chhattisgarh,bemetara,15156,9123
December 2025,chhattisgarh,bijapur,2221,2933
December 2025,chhattisgarh,bilaspur,22664,15268
December 2025,chhattisgarh,dakshin bastar dantewada,2140,2546
December 2025,chhattisgarh,dhamtari,9410,7174
December 2025,chhattisgarh,durg,19367,12515
December 2025,chhattisgarh,gariyaband,8519,3480
December 2025,chhattisgarh,gaurela pendra marwahi,156,76
December 2025,chhattisgarh,janjgir champa,16413,15108
December 2025,chhattisgarh,jashpur,9557,5081
December 2025,chhattisgarh,kabeerdham,7606,1682
December 2025,chhattisgarh,khairagarh chhuikhadan gandai,15,54
December 2025,chhattisgarh,kondagaon,7180,5685
December 2025,chhattisgarh,korba,6054,7065
December 2025,chhattisgarh,mahasamund,10182,7028
December 2025,chhattisgarh,manendragarh chirmiri bharatpur m c b,28,58
December 2025,chhattisgarh,mohla manpur ambagarh chouki,216,218
December 2025,chhattisgarh,mungeli,12994,6778
December 2025,chhattisgarh,narayanpur,2897,1842
December 2025,chhattisgarh,raigarh,12323,13817
December 2025,chhattisgarh,raipur,23968,17430
December 2025,chhattisgarh,rajnandgaon,16296,11077
December 2025,chhattisgarh,sakti,88,189
December 2025,chhattisgarh,sarangarh bilaigarh,45,367
December 2025,chhattisgarh,sukma,5909,2580
December 2025,chhattisgarh,surajpur,7580,6065
December 2025,chhattisgarh,surguja,14229,7700
December 2025,chhattisgarh,uttar bastar kanker,2724,3677
December 2025,delhi,new delhi,291,211
December 2025,delhi,north east,262,3682
December 2025,delhi,shahdara,194,508
December 2025,goa,north goa,2775,1709
December 2025,goa,south goa,2017,1112
December 2025,gujarat,ahmedabad,22238,26444
December 2025,gujarat,amreli,3998,3584
December 2025,gujarat,anand,6351,6114
December 2025,gujarat,arvalli,2782,1400
December 2025,gujarat,banas kantha,13018,11020
December 2025,gujarat,bharuch,5790,4050
December 2025,gujarat,bhavnagar,7087,7239
December 2025,gujarat,botad,1163,518
December 2025,gujarat,chhotaudepur,1644,1399
December 2025,gujarat,dahod,5708,6313
December 2025,gujarat,devbhumi dwarka,3562,703
December 2025,gujarat,gandhinagar,3190,4299
December 2025,gujarat,gir somnath,5053,1209
December 2025,gujarat,jamnagar,5347,4458
December 2025,gujarat,junagadh,6214,8110
December 2025,gujarat,kachchh,8226,6394
December 2025,gujarat,kheda,5642,6987
December 2025,gujarat,mahesana,5338,6324
December 2025,gujarat,mahisagar,2660,1504
December 2025,gujarat,morbi,2058,932
December 2025,gujarat,narmada,1416,2283
December 2025,gujarat,navsari,3073,2238
December 2025,gujarat,panch mahals,9,99
December 2025,gujarat,patan,5036,4161
December 2025,gujarat,porbandar,1234,1432
December 2025,gujarat,rajkot,8551,9302
December 2025,gujarat,sabar kantha,13,206
December 2025,gujarat,surat,17455,13713
December 2025,gujarat,surendranagar,10,189
December 2025,gujarat,tapi,2980,2506
December 2025,gujarat,vadodara,10975,13619
December 2025,gujarat,valsad,4721,4276
December 2025,haryana,ambala,3052,4926
December 2025,haryana,bhiwani,5387,6147
December 2025,haryana,charkhi dadri,531,719
December 2025,haryana,faridabad,8873,6663
December 2025,haryana,fatehabad,3368,4946
December 2025,haryana,hisar,6536,6606
December 2025,haryana,jhajjar,3432,3507
December 2025,haryana,jind,5459,6914
December 2025,haryana,kaithal,3771,4896
December 2025,haryana,karnal,4497,6906
December 2025,haryana,kurukshetra,3016,5316
December 2025,haryana,mahendragarh,4000,3424
December 2025,haryana,palwal,5530,3598
December 2025,haryana,panchkula,2242,1843
December 2025,haryana,panipat,4192,5812
December 2025,haryana,rewari,3707,3117
December 2025,haryana,rohtak,3473,5185
December 2025,haryana,sirsa,5156,7775
December 2025,haryana,sonipat,4535,4841
December 2025,haryana,yamunanagar,12,150
December 2025,himachal pradesh,bilaspur,1324,1260
December 2025,himachal pradesh,chamba,2275,1879
December 2025,himachal pradesh,hamirpur,1564,1426
December 2025,himachal pradesh,kangra,7801,4898
December 2025,himachal pradesh,kinnaur,231,220
December 2025,himachal pradesh,kullu,1786,1027
December 2025,himachal pradesh,lahaul and spiti,202,68
December 2025,himachal pradesh,mandi,3221,3618
December 2025,himachal pradesh,shimla,2619,1744
December 2025,himachal pradesh,sirmaur,1588,1313
December 2025,himachal pradesh,solan,2387,1843
December 2025,himachal pradesh,una,2310,1938
December 2025,jammu and kashmir,anantnag,9075,2600
December 2025,jammu and kashmir,bandipora,2551,1001
December 2025,jammu and kashmir,baramulla,5588,3534
December 2025,jammu and kashmir,budgam,3074,383
December 2025,jammu and kashmir,doda,2809,2395
December 2025,jammu and kashmir,ganderbal,2068,657
December 2025,jammu and kashmir,jammu,6929,4992
December 2025,jammu and kashmir,kathua,3368,1807
December 2025,jammu and kashmir,kishtwar,1496,1231
December 2025,jammu and kashmir,kulgam,2583,970
December 2025,jammu and kashmir,kupwara,4195,2443
December 2025,jammu and kashmir,poonch,1,0
December 2025,jammu and kashmir,pulwama,4252,1601
December 2025,jammu and kashmir,rajouri,6349,3357
December 2025,jammu and kashmir,ramban,5300,915
December 2025,jammu and kashmir,reasi,1402,1150
December 2025,jammu and kashmir,samba,1071,402
December 2025,jammu and kashmir,srinagar,9292,5513
December 2025,jammu and kashmir,udhampur,2435,3008
December 2025,jharkhand,bokaro,5006,5751
December 2025,jharkhand,chatra,3624,3722
December 2025,jharkhand,deoghar,4003,3364
December 2025,jharkhand,dhanbad,5023,7218
December 2025,jharkhand,dumka,2986,3673
December 2025,jharkhand,east singhbum,4816,6409
December 2025,jharkhand,garhwa,4885,6409
December 2025,jharkhand,giridih,5881,4976
December 2025,jharkhand,godda,4991,3378
December 2025,jharkhand,gumla,5041,6189
December 2025,jharkhand,hazaribagh,5075,4769
December 2025,jharkhand,jamtara,1968,1843
December 2025,jharkhand,khunti,1424,2540
December 2025,jharkhand,koderma,2578,2109
December 2025,jharkhand,latehar,2246,2569
December 2025,jharkhand,lohardaga,1478,2201
December 2025,jharkhand,pakur,1873,1386
December 2025,jharkhand,palamu,7459,6218
December 2025,jharkhand,ramgarh,1952,2235
December 2025,jharkhand,ranchi,5889,8662
December 2025,jharkhand,sahebganj,4912,2724
December 2025,jharkhand,saraikela kharsawan,3316,4677
December 2025,jharkhand,simdega,2182,3762
December 2025,jharkhand,west singhbhum,4690,8195
December 2025,karnataka,bagalkote,4860,4190
December 2025,karnataka,ballari,3788,1314
December 2025,karnataka,belagavi,10431,2533
December 2025,karnataka,bengaluru rural,1,1
December 2025,karnataka,bengaluru south,7,57
December 2025,karnataka,bidar,6428,5110
December 2025,karnataka,chamarajanagar,3359,2381
December 2025,karnataka,chikkaballapura,2997,2691
December 2025,karnataka,chikkamagaluru,1315,815
December 2025,karnataka,chitradurga,4584,4121
December 2025,karnataka,dakshina kannada,5589,3343
December 2025,karnataka,davanagere,4640,4519
December 2025,karnataka,dharwad,4997,4305
December 2025,karnataka,gadag,2598,2167
December 2025,karnataka,hassan,4057,3762
December 2025,karnataka,haveri,3789,3598
December 2025,karnataka,kalaburagi,7385,2771
December 2025,karnataka,kodagu,849,814
December 2025,karnataka,kolar,5344,3750
December 2025,karnataka,koppal,3743,3348
December 2025,karnataka,mandya,4239,3699
December 2025,karnataka,mysuru,5881,1611
December 2025,karnataka,raichur,8120,7320
December 2025,karnataka,shivamogga,2905,1209
December 2025,karnataka,tumakuru,6928,7824
December 2025,karnataka,udupi,2701,1632
December 2025,karnataka,uttara kannada,4071,2091
December 2025,karnataka,vijayanagara,411,622
December 2025,karnataka,vijayapura,5301,1795
December 2025,karnataka,yadgir,4351,3896
December 2025,kerala,alappuzha,5338,5421
December 2025,kerala,ernakulam,8645,8794
December 2025,kerala,idukki,3748,2812
December 2025,kerala,kannur,5387,7665
December 2025,kerala,kasaragod,3943,4479
December 2025,kerala,kollam,6701,7987
December 2025,kerala,kottayam,4798,5058
December 2025,kerala,kozhikode,9513,11858
December 2025,kerala,malappuram,10550,15827
December 2025,kerala,palakkad,5875,10697
December 2025,kerala,pathanamthitta,2539,3922
December 2025,kerala,thiruvananthapuram,6906,8938
December 2025,kerala,thrissur,5073,8606
December 2025,kerala,wayanad,1313,2294
December 2025,ladakh,kargil,197,113
December 2025,madhya pradesh,agar malwa,552,1892
December 2025,madhya pradesh,alirajpur,2564,3274
December 2025,madhya pradesh,anuppur,2709,4443
December 2025,madhya pradesh,ashoknagar,2718,3161
December 2025,madhya pradesh,balaghat,18740,3874
December 2025,madhya pradesh,barwani,4965,5102
December 2025,madhya pradesh,betul,8184,9642
December 2025,madhya pradesh,bhind,5796,5028
December 2025,madhya pradesh,bhopal,11795,11600
December 2025,madhya pradesh,burhanpur,4021,3501
