state_norm,district,month,bio_age_5_17,bio_age_17_
madhya pradesh,sheopur,December 2025,2907,2457
madhya pradesh,shivpuri,December 2025,4953,9325
madhya pradesh,sidhi,December 2025,3476,4600
madhya pradesh,singrauli,December 2025,3896,3516
madhya pradesh,tikamgarh,December 2025,6769,6616
madhya pradesh,ujjain,December 2025,13725,7368
madhya pradesh,umaria,December 2025,2611,3047
madhya pradesh,vidisha,December 2025,6666,7342
maharashtra,ahilyanagar,December 2025,1,16
maharashtra,akola,December 2025,6341,11299
maharashtra,amravati,December 2025,12111,22050
maharashtra,beed,December 2025,16845,12408
maharashtra,bhandara,December 2025,4654,6816
maharashtra,buldhana,December 2025,10978,17848
maharashtra,chandrapur,December 2025,14024,14860
maharashtra,chhatrapati sambhajinagar,December 2025,84,514
maharashtra,dharashiv,December 2025,21,113
maharashtra,dhule,December 2025,8573,11996
maharashtra,gadchiroli,December 2025,6737,12034
maharashtra,gondia,December 2025,4964,7081
maharashtra,hingoli,December 2025,9740,7807
maharashtra,jalgaon,December 2025,24723,22506
maharashtra,jalna,December 2025,9527,12259
maharashtra,kolhapur,December 2025,14197,15659
maharashtra,latur,December 2025,7915,12855
maharashtra,mumbai,December 2025,19383,42095
maharashtra,mumbai suburban,December 2025,18168,9641
maharashtra,nagpur,December 2025,14199,22681
maharashtra,nanded,December 2025,18141,18667
maharashtra,nandurbar,December 2025,6225,9615
maharashtra,nashik,December 2025,28661,42586
maharashtra,palghar,December 2025,15181,7911
maharashtra,parbhani,December 2025,8772,10139
maharashtra,pune,December 2025,49437,39581
maharashtra,raigad,December 2025,948,1292
maharashtra,ratnagiri,December 2025,6382,10873
maharashtra,sangli,December 2025,13650,15731
maharashtra,satara,December 2025,11363,13459
maharashtra,sindhudurg,December 2025,3525,3560
maharashtra,solapur,December 2025,25695,21750
maharashtra,thane,December 2025,32067,50207
maharashtra,wardha,December 2025,6832,9942
maharashtra,washim,December 2025,6486,10742
maharashtra,yavatmal,December 2025,14037,26079
manipur,bishnupur,December 2025,680,419
manipur,chandel,December 2025,356,267
manipur,churachandpur,December 2025,895,487
manipur,imphal east,December 2025,2687,2247
manipur,imphal west,December 2025,2361,1916
manipur,jiribam,December 2025,15,44
manipur,kakching,December 2025,55,41
manipur,kamjong,December 2025,0,0
manipur,kangpokpi,December 2025,0,0
manipur,noney,December 2025,0,0
manipur,pherzawl,December 2025,2,0
manipur,senapati,December 2025,1145,842
manipur,tamenglong,December 2025,239,195
manipur,tengnoupal,December 2025,0,0
manipur,thoubal,December 2025,2911,1660
manipur,ukhrul,December 2025,448,400
meghalaya,east garo hills,December 2025,52,48
meghalaya,east jaintia hills,December 2025,211,51
meghalaya,east khasi hills,December 2025,944,634
meghalaya,eastern west khasi hills,December 2025,1,1
meghalaya,north garo hills,December 2025,62,20
meghalaya,ri bhoi,December 2025,241,146
meghalaya,south garo hills,December 2025,52,42
meghalaya,south west garo hills,December 2025,174,134
meghalaya,south west khasi hills,December 2025,134,120
meghalaya,west garo hills,December 2025,656,666
meghalaya,west jaintia hills,December 2025,458,115
meghalaya,west khasi hills,December 2025,221,141
mizoram,aizawl,December 2025,1610,471
mizoram,champhai,December 2025,183,119
mizoram,hnahthial,December 2025,6,1
mizoram,khawzawl,December 2025,1,0
mizoram,kolasib,December 2025,325,118
mizoram,lawngtlai,December 2025,1034,291
mizoram,lunglei,December 2025,201,127
mizoram,mamit,December 2025,342,109
mizoram,saitual,December 2025,11,1
mizoram,serchhip,December 2025,111,84
mizoram,siaha,December 2025,0,0
nagaland,chumoukedima,December 2025,58,20
nagaland,dimapur,December 2025,2252,1404
nagaland,kiphire,December 2025,104,139
nagaland,kohima,December 2025,277,694
nagaland,longleng,December 2025,80,111
nagaland,meluri,December 2025,48,239
nagaland,mokokchung,December 2025,222,398
nagaland,mon,December 2025,355,561
nagaland,niuland,December 2025,26,7
nagaland,noklak,December 2025,27,35
nagaland,peren,December 2025,192,130
nagaland,phek,December 2025,249,343
nagaland,shamator,December 2025,11,24
nagaland,tseminyu,December 2025,6,10
nagaland,tuensang,December 2025,311,512
nagaland,wokha,December 2025,196,286
nagaland,zunheboto,December 2025,223,370
odisha,angul,December 2025,4153,3227
odisha,balangir,December 2025,5264,3389
odisha,balasore,December 2025,0,0
odisha,bargarh,December 2025,4869,3538
odisha,bhadrak,December 2025,5212,3042
odisha,boudh,December 2025,1625,921
odisha,cuttack,December 2025,7938,5734
odisha,deogarh,December 2025,0,0
odisha,dhenkanal,December 2025,4527,2838
odisha,gajapati,December 2025,2752,1538
odisha,ganjam,December 2025,15390,7988
odisha,jagatsinghapur,December 2025,4545,3253
odisha,jajpur,December 2025,5716,4130
odisha,jharsuguda,December 2025,2100,1294
odisha,kalahandi,December 2025,4829,3897
odisha,kandhamal,December 2025,3773,2000
odisha,kendrapara,December 2025,5708,3098
odisha,keonjhar,December 2025,0,0
odisha,khordha,December 2025,7225,4782
odisha,koraput,December 2025,3855,3998
odisha,malkangiri,December 2025,2115,1285
odisha,mayurbhanj,December 2025,9055,6345
odisha,nabarangpur,December 2025,3314,2998
odisha,nayagarh,December 2025,2826,2194
odisha,nuapada,December 2025,2691,2026
odisha,puri,December 2025,6204,3226
odisha,rayagada,December 2025,3058,2338
odisha,sambalpur,December 2025,3150,2695
odisha,sonepur,December 2025,1419,736
odisha,sundargarh,December 2025,5468,5517
puducherry,karaikal,December 2025,671,798
puducherry,puducherry,December 2025,2538,1251
punjab,amritsar,December 2025,7570,7892
punjab,barnala,December 2025,2711,1675
punjab,bathinda,December 2025,7135,5106
punjab,faridkot,December 2025,2314,2411
punjab,fatehgarh sahib,December 2025,2627,2164
punjab,fazilka,December 2025,4144,2590
punjab,ferozepur,December 2025,3383,2202
punjab,gurdaspur,December 2025,3738,6593
punjab,hoshiarpur,December 2025,5369,5046
punjab,jalandhar,December 2025,8990,8052
punjab,kapurthala,December 2025,3859,3042
punjab,ludhiana,December 2025,9879,9843
punjab,malerkotla,December 2025,666,674
punjab,mansa,December 2025,3016,2702
punjab,moga,December 2025,2920,3483
punjab,pathankot,December 2025,1829,1230
punjab,patiala,December 2025,6257,5562
punjab,rupnagar,December 2025,2862,2678
punjab,s a s nagar,December 2025,0,0
punjab,sangrur,December 2025,6261,4096
punjab,shahid bhagat singh nagar,December 2025,2540,1737
punjab,sri muktsar sahib,December 2025,3836,2733
punjab,tarn taran,December 2025,3652,4021
rajasthan,ajmer,December 2025,10788,8213
rajasthan,alwar,December 2025,18024,12235
rajasthan,balotra,December 2025,0,6
rajasthan,banswara,December 2025,6002,5476
rajasthan,baran,December 2025,8900,6619
rajasthan,barmer,December 2025,13625,10967
rajasthan,beawar,December 2025,2,6
rajasthan,bharatpur,December 2025,9218,7761
rajasthan,bhilwara,December 2025,9678,11275
rajasthan,bikaner,December 2025,9401,9434
rajasthan,bundi,December 2025,4764,4940
rajasthan,chittorgarh,December 2025,4232,3821
rajasthan,churu,December 2025,10474,9143
rajasthan,dausa,December 2025,7450,6694
rajasthan,deeg,December 2025,3,79
rajasthan,dholpur,December 2025,4448,3502
rajasthan,didwana kuchaman,December 2025,1,5
rajasthan,dungarpur,December 2025,6988,4914
rajasthan,ganganagar,December 2025,7251,7433
rajasthan,hanumangarh,December 2025,6949,7332
rajasthan,jaipur,December 2025,22489,24053
rajasthan,jaisalmer,December 2025,3530,2271
rajasthan,jalore,December 2025,7995,7178
rajasthan,jhalawar,December 2025,5434,6623
rajasthan,jhunjhunu,December 2025,7507,7703
rajasthan,jodhpur,December 2025,14814,12096
rajasthan,karauli,December 2025,6726,4124
rajasthan,khairthal tijara,December 2025,4,11
rajasthan,kota,December 2025,5196,6153
rajasthan,kotputli behror,December 2025,1,6
rajasthan,nagaur,December 2025,15837,13228
rajasthan,pali,December 2025,9376,10790
rajasthan,phalodi,December 2025,0,2
rajasthan,pratapgarh,December 2025,3045,3726
rajasthan,rajsamand,December 2025,3796,3850
rajasthan,salumbar,December 2025,0,1
rajasthan,sawai madhopur,December 2025,5381,5361
rajasthan,sikar,December 2025,9519,9828
rajasthan,sirohi,December 2025,5716,4606
rajasthan,tonk,December 2025,5225,5272
rajasthan,udaipur,December 2025,11908,11000
sikkim,gangtok,December 2025,0,0
sikkim,gyalshing,December 2025,0,0
sikkim,mangan,December 2025,0,0
sikkim,namchi,December 2025,0,2
sikkim,pakyong,December 2025,0,0
sikkim,soreng,December 2025,0,0
tamil nadu,ariyalur,December 2025,4867,2729
tamil nadu,chengalpattu,December 2025,1215,341
tamil nadu,chennai,December 2025,21018,12495
tamil nadu,coimbatore,December 2025,11982,14899
tamil nadu,cuddalore,December 2025,19959,9566
tamil nadu,dharmapuri,December 2025,14696,4069
tamil nadu,dindigul,December 2025,9821,12077
tamil nadu,erode,December 2025,9660,9299
tamil nadu,kallakurichi,December 2025,567,260
tamil nadu,kancheepuram,December 2025,20897,12455
tamil nadu,kanniyakumari,December 2025,9273,4741
tamil nadu,karur,December 2025,4181,3277
tamil nadu,krishnagiri,December 2025,10275,5995
tamil nadu,madurai,December 2025,17664,10857
tamil nadu,mayiladuthurai,December 2025,920,150
tamil nadu,nagapattinam,December 2025,6383,6058
tamil nadu,namakkal,December 2025,8789,7603
tamil nadu,perambalur,December 2025,2734,4017
tamil nadu,pudukkottai,December 2025,12915,8883
tamil nadu,ramanathapuram,December 2025,7384,5689
tamil nadu,ranipet,December 2025,124,43
tamil nadu,salem,December 2025,20982,13473
tamil nadu,sivaganga,December 2025,7920,5808
tamil nadu,tenkasi,December 2025,1798,377
tamil nadu,thanjavur,December 2025,16312,9827
tamil nadu,the nilgiris,December 2025,5755,2514
tamil nadu,theni,December 2025,6937,4720
tamil nadu,thiruvallur,December 2025,23729,11883
tamil nadu,thiruvarur,December 2025,9147,4777
tamil nadu,thoothukkudi,December 2025,15095,7100
tamil nadu,tiruchirappalli,December 2025,11460,11993
tamil nadu,tirunelveli,December 2025,16687,13478
tamil nadu,tirupathur,December 2025,1712,346
tamil nadu,tiruppur,December 2025,13525,8868
tamil nadu,tiruvannamalai,December 2025,10805,6171
tamil nadu,vellore,December 2025,17564,11439
tamil nadu,viluppuram,December 2025,14874,11290
tamil nadu,virudhunagar,December 2025,7682,7005
telangana,adilabad,December 2025,6594,3601
telangana,bhadradri kothagudem,December 2025,1878,941
telangana,hanumakonda,December 2025,241,530
telangana,hyderabad,December 2025,27630,10675
telangana,jagitial,December 2025,1547,385
telangana,jangoan,December 2025,926,291
telangana,jayashankar bhupalapally,December 2025,311,220
telangana,jogulamba gadwal,December 2025,859,417
telangana,kamareddy,December 2025,1627,927
telangana,karimnagar,December 2025,10091,6386
telangana,khammam,December 2025,6571,1730
telangana,kumuram bheem asifabad,December 2025,0,0
telangana,mahabubabad,December 2025,833,373
telangana,mahabubnagar,December 2025,12486,7879
telangana,mancherial,December 2025,1536,540
telangana,medak,December 2025,9355,5875
telangana,medchal malkajgiri,December 2025,3574,2082
telangana,mulugu,December 2025,340,308
telangana,nagarkurnool,December 2025,1186,403
telangana,nalgonda,December 2025,10550,5316
telangana,narayanpet,December 2025,442,322
telangana,nirmal,December 2025,1275,1006
telangana,nizamabad,December 2025,11434,5260
telangana,peddapalli,December 2025,518,338
telangana,rajanna sircilla,December 2025,855,354
telangana,ranga reddy,December 2025,124,118
telangana,sangareddy,December 2025,2779,682
telangana,siddipet,December 2025,1998,778
telangana,suryapet,December 2025,1281,826
telangana,vikarabad,December 2025,1143,508
telangana,wanaparthy,December 2025,680,369
telangana,warangal,December 2025,5997,3102
telangana,yadadri bhuvanagiri,December 2025,0,0
the dadra and nagar haveli and daman and diu,dadra and nagar haveli,December 2025,0,0
the dadra and nagar haveli and daman and diu,daman,December 2025,0,0
the dadra and nagar haveli and daman and diu,diu,December 2025,0,0
tripura,dhalai,December 2025,1735,964
tripura,gomati,December 2025,1259,285
tripura,khowai,December 2025,1214,193
tripura,north tripura,December 2025,2616,2382
tripura,sepahijala,December 2025,1138,550
tripura,south tripura,December 2025,2167,3240
tripura,unakoti,December 2025,1273,470
tripura,west tripura,December 2025,4219,4437
uttar pradesh,agra,December 2025,14994,10773
uttar pradesh,aligarh,December 2025,14807,7857
uttar pradesh,ambedkar nagar,December 2025,6138,4451
uttar pradesh,amethi,December 2025,6607,4929
uttar pradesh,amroha,December 2025,7643,5138
uttar pradesh,auraiya,December 2025,4085,2802
uttar pradesh,ayodhya,December 2025,591,495
uttar pradesh,azamgarh,December 2025,11436,11115
uttar pradesh,baghpat,December 2025,3762,2719
uttar pradesh,bahraich,December 2025,17380,8539
uttar pradesh,ballia,December 2025,7365,6576
uttar pradesh,balrampur,December 2025,9230,6426
uttar pradesh,banda,December 2025,5915,4940
uttar pradesh,bara banki,December 2025,12706,7263
uttar pradesh,bareilly,December 2025,15902,11600
uttar pradesh,basti,December 2025,8384,6171
uttar pradesh,bhadohi,December 2025,382,308
uttar pradesh,bijnor,December 2025,14877,11062
uttar pradesh,budaun,December 2025,9964,6029
uttar pradesh,bulandshahr,December 2025,13023,6530
uttar pradesh,chandauli,December 2025,4588,4002
uttar pradesh,chitrakoot,December 2025,4999,3283
uttar pradesh,deoria,December 2025,8665,8173
uttar pradesh,etah,December 2025,4882,3424
uttar pradesh,etawah,December 2025,5003,4215
uttar pradesh,farrukhabad,December 2025,8214,4351
uttar pradesh,fatehpur,December 2025,7143,6405
uttar pradesh,firozabad,December 2025,8104,5580
uttar pradesh,gautam buddha nagar,December 2025,4653,3832
uttar pradesh,ghaziabad,December 2025,8917,8316
uttar pradesh,ghazipur,December 2025,8684,7211
uttar pradesh,gonda,December 2025,10901,6935
uttar pradesh,gorakhpur,December 2025,9073,11333
uttar pradesh,hamirpur,December 2025,3252,2437
uttar pradesh,hapur,December 2025,4880,2527
uttar pradesh,hardoi,December 2025,15175,8308
uttar pradesh,hathras,December 2025,6235,2954
uttar pradesh,jalaun,December 2025,4641,3690
uttar pradesh,jaunpur,December 2025,12375,10663
uttar pradesh,jhansi,December 2025,8158,6584
uttar pradesh,kannauj,December 2025,5693,3431
uttar pradesh,kanpur dehat,December 2025,5478,3312
uttar pradesh,kanpur nagar,December 2025,9186,9461
uttar pradesh,kasganj,December 2025,7063,4791
uttar pradesh,kaushambi,December 2025,6620,4048
uttar pradesh,kheri,December 2025,17677,8197
uttar pradesh,kushinagar,December 2025,11432,9184
uttar pradesh,lalitpur,December 2025,4575,3930
uttar pradesh,lucknow,December 2025,16040,12292
uttar pradesh,mahoba,December 2025,3987,2574
uttar pradesh,mahrajganj,December 2025,9442,7118
uttar pradesh,mainpuri,December 2025,5367,4435
uttar pradesh,mathura,December 2025,9074,5354
uttar pradesh,mau,December 2025,4833,6466
uttar pradesh,meerut,December 2025,11370,8035
uttar pradesh,mirzapur,December 2025,8288,4981
uttar pradesh,moradabad,December 2025,11264,8974
uttar pradesh,muzaffarnagar,December 2025,8674,7883
uttar pradesh,pilibhit,December 2025,9106,6343
uttar pradesh,pratapgarh,December 2025,6784,6791
uttar pradesh,prayagraj,December 2025,1238,935
uttar pradesh,rae bareli,December 2025,8701,6915
uttar pradesh,rampur,December 2025,8553,7246
uttar pradesh,saharanpur,December 2025,14019,11530
uttar pradesh,sambhal,December 2025,11300,4652
uttar pradesh,sant kabir nagar,December 2025,7802,6380
uttar pradesh,shahjahanpur,December 2025,12143,6732
uttar pradesh,shamli,December 2025,6549,7484
uttar pradesh,shrawasti,December 2025,3642,3514
uttar pradesh,siddharthnagar,December 2025,9486,7672
uttar pradesh,sitapur,December 2025,17495,9949
uttar pradesh,sonbhadra,December 2025,6485,3828
uttar pradesh,sultanpur,December 2025,6799,5741
uttar pradesh,unnao,December 2025,9873,7888
uttar pradesh,varanasi,December 2025,11682,12493
uttarakhand,almora,December 2025,4857,3281
uttarakhand,bageshwar,December 2025,1690,1787
uttarakhand,chamoli,December 2025,4075,2536
uttarakhand,champawat,December 2025,3197,1900
uttarakhand,dehradun,December 2025,16727,8324
uttarakhand,haridwar,December 2025,41888,9591
uttarakhand,nainital,December 2025,13288,6488
uttarakhand,pauri garhwal,December 2025,6035,3222
uttarakhand,pithoragarh,December 2025,4795,2048
uttarakhand,rudraprayag,December 2025,2764,1693
uttarakhand,tehri garhwal,December 2025,8246,6310
uttarakhand,udham singh nagar,December 2025,37670,11682
uttarakhand,uttarkashi,December 2025,4443,1682
west bengal,alipurduar,December 2025,619,337
west bengal,bankura,December 2025,5943,6610
west bengal,birbhum,December 2025,5977,6427
west bengal,cooch behar,December 2025,2345,1918
west bengal,dakshin dinajpur,December 2025,2351,2443
west bengal,darjeeling,December 2025,2224,3167
west bengal,hooghly,December 2025,7081,8783
west bengal,howrah,December 2025,4282,3849
west bengal,jalpaiguri,December 2025,4140,5527
west bengal,jhargram,December 2025,281,141
west bengal,kalimpong,December 2025,119,42
west bengal,kolkata,December 2025,4221,6348
west bengal,malda,December 2025,6181,7107
west bengal,murshidabad,December 2025,11043,11621
