date,state,district,age_0_5,age_5_17,age_18_greater
2025-10-09,maharashtra,dharashiv,1,0,0
2025-10-09,maharashtra,dhule,88,110,0
2025-10-09,maharashtra,gadchiroli,53,9,0
2025-10-09,maharashtra,gondia,1,0,0
2025-10-09,maharashtra,gondiya,59,0,0
2025-10-09,maharashtra,gondiya *,2,0,0
2025-10-09,maharashtra,hingoli,70,24,2
2025-10-09,maharashtra,jalgaon,193,86,8
2025-10-09,maharashtra,jalna,105,42,1
2025-10-09,maharashtra,kolhapur,114,30,0
2025-10-09,maharashtra,latur,118,52,2
2025-10-09,maharashtra,mumbai,134,69,0
2025-10-09,maharashtra,mumbai city,38,7,0
2025-10-09,maharashtra,mumbai suburban,119,37,2
2025-10-09,maharashtra,mumbai( sub urban ),2,3,0
2025-10-09,maharashtra,nagpur,205,33,1
2025-10-09,maharashtra,nanded,144,38,0
2025-10-09,maharashtra,nandurbar,117,36,3
2025-10-09,maharashtra,nandurbar *,3,0,0
2025-10-09,maharashtra,nashik,242,80,3
2025-10-09,maharashtra,osmanabad,55,20,0
2025-10-09,maharashtra,palghar,120,66,1
2025-10-09,maharashtra,parbhani,90,32,1
2025-10-09,maharashtra,pune,368,117,3
2025-10-09,maharashtra,raigad,26,2,1
2025-10-09,maharashtra,raigarh,72,31,0
2025-10-09,maharashtra,raigarh(mh),4,0,0
2025-10-09,maharashtra,ratnagiri,37,9,1
2025-10-09,maharashtra,sangli,77,45,0
2025-10-09,maharashtra,satara,55,11,3
2025-10-09,maharashtra,sindhudurg,17,1,0
2025-10-09,maharashtra,solapur,133,66,0
2025-10-09,maharashtra,thane,318,154,5
2025-10-09,maharashtra,wardha,50,4,0
2025-10-09,maharashtra,washim,62,5,1
2025-10-09,maharashtra,yavatmal,115,20,0
2025-10-09,manipur,bishnupur,9,9,0
2025-10-09,manipur,chandel,4,9,1
2025-10-09,manipur,churachandpur,13,32,2
2025-10-09,manipur,imphal east,9,7,0
2025-10-09,manipur,imphal west,3,8,0
2025-10-09,manipur,jiribam,4,0,0
2025-10-09,manipur,senapati,7,16,0
2025-10-09,manipur,tamenglong,2,4,0
2025-10-09,manipur,thoubal,6,11,0
2025-10-09,manipur,ukhrul,6,9,0
2025-10-09,meghalaya,east garo hills,1,16,12
2025-10-09,meghalaya,east jaintia hills,12,13,3
2025-10-09,meghalaya,east khasi hills,20,56,38
2025-10-09,meghalaya,eastern west khasi hills,0,5,0
2025-10-09,meghalaya,north garo hills,6,9,0
2025-10-09,meghalaya,ri bhoi,13,22,20
2025-10-09,meghalaya,south garo hills,0,21,6
2025-10-09,meghalaya,south west garo hills,18,10,5
2025-10-09,meghalaya,south west khasi hills,3,3,4
2025-10-09,meghalaya,west garo hills,18,25,14
2025-10-09,meghalaya,west jaintia hills,10,14,12
2025-10-09,meghalaya,west khasi hills,8,13,16
2025-10-09,mizoram,aizawl,21,2,0
2025-10-09,mizoram,champhai,1,1,0
2025-10-09,mizoram,khawzawl,0,1,0
2025-10-09,mizoram,kolasib,1,0,0
2025-10-09,mizoram,lawngtlai,22,18,2
2025-10-09,mizoram,lunglei,4,0,0
2025-10-09,mizoram,mamit,1,0,0
2025-10-09,mizoram,mammit,1,0,0
2025-10-09,mizoram,saiha,1,1,0
2025-10-09,nagaland,chumukedima,0,0,2
2025-10-09,nagaland,dimapur,4,6,2
2025-10-09,nagaland,kiphire,1,5,0
2025-10-09,nagaland,kohima,8,8,1
2025-10-09,nagaland,longleng,0,3,0
2025-10-09,nagaland,mokokchung,0,5,1
2025-10-09,nagaland,mon,5,8,1
2025-10-09,nagaland,peren,1,5,0
2025-10-09,nagaland,phek,1,6,0
2025-10-09,nagaland,tuensang,1,3,0
2025-10-09,nagaland,wokha,1,3,0
2025-10-09,nagaland,zunheboto,0,0,2
2025-10-09,odisha,angul,66,7,0
2025-10-09,odisha,anugul,4,0,0
2025-10-09,odisha,balangir,65,24,0
2025-10-09,odisha,baleshwar,25,1,0
2025-10-09,odisha,baleswar,122,28,0
2025-10-09,odisha,bargarh,105,22,0
2025-10-09,odisha,baudh,2,2,0
2025-10-09,odisha,bhadrak,78,31,0
2025-10-09,odisha,boudh,35,8,0
2025-10-09,odisha,cuttack,82,23,0
2025-10-09,odisha,debagarh,25,5,1
2025-10-09,odisha,dhenkanal,43,11,0
2025-10-09,odisha,gajapati,50,6,0
2025-10-09,odisha,ganjam,117,20,0
2025-10-09,odisha,jagatsinghapur,33,2,0
2025-10-09,odisha,jagatsinghpur,4,4,0
2025-10-09,odisha,jajapur,22,10,0
2025-10-09,odisha,jajpur,40,9,0
2025-10-09,odisha,jharsuguda,22,1,0
2025-10-09,odisha,kalahandi,74,24,2
2025-10-09,odisha,kandhamal,84,10,0
2025-10-09,odisha,kendrapara,75,32,0
2025-10-09,odisha,kendujhar,119,26,0
2025-10-09,odisha,khorda,70,12,0
2025-10-09,odisha,khordha,6,0,0
2025-10-09,odisha,koraput,84,35,0
2025-10-09,odisha,malkangiri,109,19,0
2025-10-09,odisha,mayurbhanj,192,48,0
2025-10-09,odisha,nabarangapur,149,47,0
2025-10-09,odisha,nayagarh,53,8,0
2025-10-09,odisha,nuapada,41,7,0
2025-10-09,odisha,puri,55,16,0
2025-10-09,odisha,rayagada,63,17,0
2025-10-09,odisha,sambalpur,54,9,0
2025-10-09,odisha,sonapur,40,11,0
2025-10-09,odisha,subarnapur,7,0,0
2025-10-09,odisha,sundargarh,13,3,0
2025-10-09,odisha,sundergarh,66,21,1
2025-10-09,orissa,anugul,1,1,0
2025-10-09,orissa,balangir,6,1,0
2025-10-09,orissa,baleshwar,11,3,0
2025-10-09,orissa,bargarh,5,0,0
2025-10-09,orissa,bhadrak,12,1,0
2025-10-09,orissa,cuttack,3,2,0
2025-10-09,orissa,dhenkanal,2,0,0
2025-10-09,orissa,ganjam,3,0,0
2025-10-09,orissa,jagatsinghapur,1,0,0
2025-10-09,orissa,jajapur,1,0,0
2025-10-09,orissa,jharsuguda,1,0,0
2025-10-09,orissa,kendrapara,2,0,0
2025-10-09,orissa,khordha,8,1,0
2025-10-09,orissa,koraput,5,3,0
2025-10-09,orissa,mayurbhanj,1,0,0
2025-10-09,orissa,nayagarh,1,0,0
2025-10-09,orissa,puri,5,0,0
2025-10-09,orissa,subarnapur,1,0,0
2025-10-09,orissa,sundargarh,2,0,0
2025-10-09,pondicherry,karaikal,3,0,0
2025-10-09,pondicherry,pondicherry,29,1,0
2025-10-09,puducherry,karaikal,4,0,0
2025-10-09,puducherry,puducherry,26,1,1
2025-10-09,puducherry,yanam,1,0,0
2025-10-09,punjab,amritsar,115,19,1
2025-10-09,punjab,barnala,18,1,0
2025-10-09,punjab,bathinda,51,5,0
2025-10-09,punjab,faridkot,30,3,0
2025-10-09,punjab,fatehgarh sahib,26,2,1
2025-10-09,punjab,fazilka,38,6,1
2025-10-09,punjab,ferozepur,30,3,0
2025-10-09,punjab,firozpur,7,0,0
2025-10-09,punjab,gurdaspur,70,8,0
2025-10-09,punjab,hoshiarpur,59,1,0
2025-10-09,punjab,jalandhar,69,13,0
2025-10-09,punjab,kapurthala,16,3,3
2025-10-09,punjab,ludhiana,175,41,1
2025-10-09,punjab,malerkotla,16,2,0
2025-10-09,punjab,mansa,23,3,0
2025-10-09,punjab,moga,43,6,0
2025-10-09,punjab,muktsar,5,0,0
2025-10-09,punjab,nawanshahr,2,2,0
2025-10-09,punjab,pathankot,23,1,0
2025-10-09,punjab,patiala,72,12,0
2025-10-09,punjab,rupnagar,21,3,0
2025-10-09,punjab,s.a.s nagar(mohali),3,1,0
2025-10-09,punjab,sangrur,56,4,0
2025-10-09,punjab,sas nagar (mohali),47,11,0
2025-10-09,punjab,shaheed bhagat singh nagar,28,4,0
2025-10-09,punjab,sri muktsar sahib,38,3,0
2025-10-09,punjab,tarn taran,51,1,0
2025-10-09,rajasthan,ajmer,213,75,1
2025-10-09,rajasthan,alwar,310,141,3
2025-10-09,rajasthan,banswara,96,62,1
2025-10-09,rajasthan,baran,91,46,2
2025-10-09,rajasthan,barmer,348,130,0
2025-10-09,rajasthan,bharatpur,232,152,1
2025-10-09,rajasthan,bhilwara,214,58,0
2025-10-09,rajasthan,bikaner,146,131,4
2025-10-09,rajasthan,bundi,76,31,1
2025-10-09,rajasthan,chittaurgarh,8,1,0
2025-10-09,rajasthan,chittorgarh,78,56,0
2025-10-09,rajasthan,churu,151,67,2
2025-10-09,rajasthan,dausa,92,33,0
2025-10-09,rajasthan,dhaulpur,1,0,0
2025-10-09,rajasthan,dholpur,119,63,0
2025-10-09,rajasthan,dungarpur,93,69,0
2025-10-09,rajasthan,ganganagar,85,34,0
2025-10-09,rajasthan,hanumangarh,113,20,0
2025-10-09,rajasthan,jaipur,422,142,2
2025-10-09,rajasthan,jaisalmer,49,33,1
2025-10-09,rajasthan,jalor,195,91,0
2025-10-09,rajasthan,jhalawar,151,48,0
2025-10-09,rajasthan,jhunjhunu,4,0,0
2025-10-09,rajasthan,jhunjhunun,160,34,2
2025-10-09,rajasthan,jodhpur,263,94,1
2025-10-09,rajasthan,karauli,133,49,0
2025-10-09,rajasthan,kota,93,31,2
2025-10-09,rajasthan,nagaur,302,117,1
2025-10-09,rajasthan,pali,197,81,2
2025-10-09,rajasthan,pratapgarh,88,41,0
2025-10-09,rajasthan,rajsamand,88,46,0
2025-10-09,rajasthan,sawai madhopur,100,32,0
2025-10-09,rajasthan,sikar,244,75,0
2025-10-09,rajasthan,sirohi,92,60,0
2025-10-09,rajasthan,tonk,96,32,0
2025-10-09,rajasthan,udaipur,223,125,0
2025-10-09,sikkim,east,3,3,0
2025-10-09,sikkim,east sikkim,1,3,0
2025-10-09,sikkim,north sikkim,0,1,0
2025-10-09,sikkim,south,1,0,0
2025-10-09,sikkim,south sikkim,0,1,0
2025-10-09,sikkim,west,1,2,0
2025-10-09,sikkim,west sikkim,2,1,0
2025-10-09,tamil nadu,ariyalur,41,3,0
2025-10-09,tamil nadu,chengalpattu,4,1,1
2025-10-09,tamil nadu,chennai,89,34,0
2025-10-09,tamil nadu,coimbatore,136,21,0
2025-10-09,tamil nadu,cuddalore,141,21,0
2025-10-09,tamil nadu,dharmapuri,47,16,0
2025-10-09,tamil nadu,dindigul,83,39,0
2025-10-09,tamil nadu,erode,101,13,0
2025-10-09,tamil nadu,kallakurichi,13,0,0
2025-10-09,tamil nadu,kancheepuram,160,36,0
2025-10-09,tamil nadu,kanniyakumari,42,2,0
2025-10-09,tamil nadu,kanyakumari,33,3,0
2025-10-09,tamil nadu,karur,70,17,0
2025-10-09,tamil nadu,krishnagiri,74,9,0
2025-10-09,tamil nadu,madurai,177,15,0
2025-10-09,tamil nadu,mayiladuthurai,11,0,0
2025-10-09,tamil nadu,nagapattinam,73,15,0
2025-10-09,tamil nadu,namakkal,113,10,0
2025-10-09,tamil nadu,perambalur,37,3,0
2025-10-09,tamil nadu,pudukkottai,110,37,0
2025-10-09,tamil nadu,ramanathapuram,53,6,0
2025-10-09,tamil nadu,salem,151,26,0
2025-10-09,tamil nadu,sivaganga,55,10,0
2025-10-09,tamil nadu,tenkasi,19,1,0
2025-10-09,tamil nadu,thanjavur,115,18,0
2025-10-09,tamil nadu,the nilgiris,19,7,0
2025-10-09,tamil nadu,theni,47,6,0
2025-10-09,tamil nadu,thiruvallur,1,0,0
2025-10-09,tamil nadu,thiruvarur,65,16,0
2025-10-09,tamil nadu,thoothukkudi,62,10,0
2025-10-09,tamil nadu,tiruchirappalli,230,17,0
2025-10-09,tamil nadu,tirunelveli,147,19,0
2025-10-09,tamil nadu,tirupattur,15,1,0
2025-10-09,tamil nadu,tiruppur,68,18,0
2025-10-09,tamil nadu,tiruvallur,130,40,0
2025-10-09,tamil nadu,tiruvannamalai,104,11,0
2025-10-09,tamil nadu,vellore,115,19,0
2025-10-09,tamil nadu,villupuram,127,8,0
2025-10-09,tamil nadu,viluppuram,84,13,0
2025-10-09,tamil nadu,virudhunagar,82,10,0
2025-10-09,telangana,adilabad,61,11,0
2025-10-09,telangana,bhadradri kothagudem,44,10,0
2025-10-09,telangana,hanumakonda,22,8,0
2025-10-09,telangana,hyderabad,245,67,1
2025-10-09,telangana,jagitial,40,3,0
2025-10-09,telangana,jangoan,20,5,0
2025-10-09,telangana,jayashankar bhupalpally,10,5,0
2025-10-09,telangana,jogulamba gadwal,31,4,0
2025-10-09,telangana,k.v. rangareddy,272,73,2
2025-10-09,telangana,kamareddy,55,3,0
2025-10-09,telangana,karimnagar,121,11,0
2025-10-09,telangana,khammam,61,33,0
2025-10-09,telangana,komaram bheem,31,4,0
2025-10-09,telangana,mahabubabad,25,5,0
2025-10-09,telangana,mahabubnagar,248,76,1
2025-10-09,telangana,mancherial,28,4,0
2025-10-09,telangana,medak,154,35,0
2025-10-09,telangana,medchal-malkajgiri,66,18,1
2025-10-09,telangana,medchal?malkajgiri,0,1,0
2025-10-09,telangana,medchal−malkajgiri,8,0,0
2025-10-09,telangana,mulugu,19,9,0
2025-10-09,telangana,nagarkurnool,40,7,0
2025-10-09,telangana,nalgonda,133,27,0
2025-10-09,telangana,narayanpet,21,5,0
2025-10-09,telangana,nirmal,33,2,0
2025-10-09,telangana,nizamabad,149,11,0
2025-10-09,telangana,peddapalli,9,3,0
2025-10-09,telangana,rajanna sircilla,9,0,0
2025-10-09,telangana,rangareddy,2,0,0
2025-10-09,telangana,sangareddy,42,6,0
2025-10-09,telangana,siddipet,48,2,0
2025-10-09,telangana,suryapet,36,8,0
2025-10-09,telangana,vikarabad,65,15,0
2025-10-09,telangana,wanaparthy,32,7,0
2025-10-09,telangana,warangal,48,6,0
2025-10-09,telangana,warangal rural,12,0,0
2025-10-09,telangana,warangal urban,19,2,0
2025-10-09,telangana,yadadri.,45,6,0
2025-10-09,tripura,dhalai,12,5,0
2025-10-09,tripura,dhalai  *,3,0,0
2025-10-09,tripura,gomati,8,1,0
2025-10-09,tripura,khowai,2,2,5
2025-10-09,tripura,north tripura,19,5,0
2025-10-09,tripura,sepahijala,10,7,0
2025-10-09,tripura,south tripura,32,12,0
2025-10-09,tripura,unakoti,6,5,0
2025-10-09,tripura,west tripura,18,7,1
2025-10-09,uttar pradesh,agra,164,170,5
2025-10-09,uttar pradesh,aligarh,133,104,2
2025-10-09,uttar pradesh,allahabad,169,124,0
2025-10-09,uttar pradesh,ambedkar nagar,70,107,0
2025-10-09,uttar pradesh,amethi,98,84,0
2025-10-09,uttar pradesh,amroha,113,41,1
2025-10-09,uttar pradesh,auraiya,40,40,0
2025-10-09,uttar pradesh,ayodhya,16,4,0
2025-10-09,uttar pradesh,azamgarh,89,157,1
2025-10-09,uttar pradesh,baghpat,46,70,3
2025-10-09,uttar pradesh,bahraich,137,252,34
2025-10-09,uttar pradesh,ballia,66,79,1
2025-10-09,uttar pradesh,balrampur,52,85,0
2025-10-09,uttar pradesh,banda,56,75,1
2025-10-09,uttar pradesh,bara banki,111,77,1
2025-10-09,uttar pradesh,barabanki,8,7,0
2025-10-09,uttar pradesh,bareilly,164,138,5
2025-10-09,uttar pradesh,basti,75,72,0
2025-10-09,uttar pradesh,bhadohi,10,6,0
2025-10-09,uttar pradesh,bijnor,175,90,1
2025-10-09,uttar pradesh,budaun,126,132,6
2025-10-09,uttar pradesh,bulandshahar,4,2,0
2025-10-09,uttar pradesh,bulandshahr,144,163,1
2025-10-09,uttar pradesh,chandauli,80,83,1
2025-10-09,uttar pradesh,chitrakoot,41,37,0
2025-10-09,uttar pradesh,deoria,97,86,0
2025-10-09,uttar pradesh,etah,54,40,2
2025-10-09,uttar pradesh,etawah,73,72,1
2025-10-09,uttar pradesh,faizabad,102,77,0
2025-10-09,uttar pradesh,farrukhabad,37,88,0
2025-10-09,uttar pradesh,fatehpur,116,87,0
2025-10-09,uttar pradesh,firozabad,104,84,0
2025-10-09,uttar pradesh,gautam buddha nagar,74,81,7
2025-10-09,uttar pradesh,ghaziabad,140,110,6
2025-10-09,uttar pradesh,ghazipur,126,186,0
2025-10-09,uttar pradesh,gonda,90,116,4
2025-10-09,uttar pradesh,gorakhpur,93,151,1
2025-10-09,uttar pradesh,hamirpur,45,30,1
2025-10-09,uttar pradesh,hapur,52,24,0
2025-10-09,uttar pradesh,hardoi,130,129,2
2025-10-09,uttar pradesh,hathras,55,77,1
2025-10-09,uttar pradesh,jalaun,51,60,1
2025-10-09,uttar pradesh,jaunpur,74,192,0
2025-10-09,uttar pradesh,jhansi,106,62,0
2025-10-09,uttar pradesh,jyotiba phule nagar,2,5,0
2025-10-09,uttar pradesh,kannauj,60,91,0
2025-10-09,uttar pradesh,kanpur dehat,45,60,0
2025-10-09,uttar pradesh,kanpur nagar,115,140,8
2025-10-09,uttar pradesh,kasganj,35,41,1
2025-10-09,uttar pradesh,kaushambi,72,55,0
2025-10-09,uttar pradesh,kheri,160,241,6
2025-10-09,uttar pradesh,kushinagar,87,121,1
2025-10-09,uttar pradesh,lalitpur,54,35,0
2025-10-09,uttar pradesh,lucknow,152,154,0
2025-10-09,uttar pradesh,maharajganj,69,120,3
2025-10-09,uttar pradesh,mahoba,40,27,0
2025-10-09,uttar pradesh,mainpuri,67,143,0
2025-10-09,uttar pradesh,mathura,83,144,1
2025-10-09,uttar pradesh,mau,56,98,1
2025-10-09,uttar pradesh,meerut,149,114,1
2025-10-09,uttar pradesh,mirzapur,75,132,0
2025-10-09,uttar pradesh,moradabad,175,62,0
2025-10-09,uttar pradesh,muzaffarnagar,83,73,0
2025-10-09,uttar pradesh,pilibhit,106,53,1
2025-10-09,uttar pradesh,pratapgarh,136,127,0
2025-10-09,uttar pradesh,prayagraj,17,15,0
2025-10-09,uttar pradesh,rae bareli,91,96,0
2025-10-09,uttar pradesh,rampur,93,58,1
2025-10-09,uttar pradesh,saharanpur,105,60,0
2025-10-09,uttar pradesh,sambhal,121,130,2
2025-10-09,uttar pradesh,sant kabir nagar,33,56,0
2025-10-09,uttar pradesh,sant ravidas nagar,36,57,0
2025-10-09,uttar pradesh,sant ravidas nagar bhadohi,2,2,0
2025-10-09,uttar pradesh,shahjahanpur,109,99,4
2025-10-09,uttar pradesh,shamli,61,24,0
2025-10-09,uttar pradesh,shrawasti,33,84,2
2025-10-09,uttar pradesh,siddharthnagar,90,165,8
2025-10-09,uttar pradesh,sitapur,201,243,5
2025-10-09,uttar pradesh,sonbhadra,72,63,0
2025-10-09,uttar pradesh,sultanpur,80,121,2
2025-10-09,uttar pradesh,unnao,118,95,3
2025-10-09,uttar pradesh,varanasi,83,193,1
2025-10-09,uttarakhand,almora,21,3,0
2025-10-09,uttarakhand,bageshwar,12,2,0
2025-10-09,uttarakhand,chamoli,23,0,0
2025-10-09,uttarakhand,champawat,29,2,0
2025-10-09,uttarakhand,dehradun,106,11,0
2025-10-09,uttarakhand,hardwar,5,3,0
2025-10-09,uttarakhand,haridwar,88,26,0
2025-10-09,uttarakhand,nainital,68,5,0
2025-10-09,uttarakhand,pauri garhwal,29,6,1
2025-10-09,uttarakhand,pithoragarh,23,5,0
2025-10-09,uttarakhand,rudraprayag,17,6,0
2025-10-09,uttarakhand,tehri garhwal,35,9,0
2025-10-09,uttarakhand,udham singh nagar,130,31,0
2025-10-09,uttarakhand,uttarkashi,12,2,1
2025-10-09,west  bengal,hooghly,0,1,0
2025-10-09,west bengal,alipurduar,11,18,0
2025-10-09,west bengal,bankura,125,40,3
2025-10-09,west bengal,barddhaman,315,58,0
2025-10-09,west bengal,bardhaman,40,9,0
2025-10-09,west bengal,birbhum,193,26,0
2025-10-09,west bengal,cooch behar,120,64,6
2025-10-09,west bengal,dakshin dinajpur,123,12,1
2025-10-09,west bengal,darjeeling,50,17,0
2025-10-09,west bengal,darjiling,14,4,0
2025-10-09,west bengal,east midnapore,39,4,1
2025-10-09,west bengal,haora,59,17,0
2025-10-09,west bengal,hooghly,239,90,2
2025-10-09,west bengal,howrah,130,48,0
2025-10-09,west bengal,hugli,6,0,0
2025-10-09,west bengal,jalpaiguri,93,53,2
2025-10-09,west bengal,jhargram,12,2,0
2025-10-09,west bengal,kalimpong,0,1,1
2025-10-09,west bengal,koch bihar,54,21,0
2025-10-09,west bengal,kolkata,82,74,2
2025-10-09,west bengal,malda,217,64,3
2025-10-09,west bengal,maldah,28,14,0
2025-10-09,west bengal,murshidabad,666,60,0
2025-10-09,west bengal,nadia,209,56,6
2025-10-09,west bengal,north 24 parganas,367,104,7
2025-10-09,west bengal,north dinajpur,6,5,0
2025-10-09,west bengal,north twenty four parganas,28,11,0
2025-10-09,west bengal,paschim bardhaman,31,8,0
2025-10-09,west bengal,paschim medinipur,280,97,1
2025-10-09,west bengal,purba bardhaman,59,7,3
2025-10-09,west bengal,purba medinipur,317,24,2
2025-10-09,west bengal,purulia,18,8,0
2025-10-09,west bengal,puruliya,194,69,2
2025-10-09,west bengal,south 24 parganas,359,139,2
2025-10-09,west bengal,south dinajpur,13,1,0
2025-10-09,west bengal,south twenty four parganas,44,22,0
2025-10-09,west bengal,uttar dinajpur,324,146,2
2025-10-09,west bengal,west midnapore,37,12,0
2025-10-11,andaman and nicobar islands,nicobar,2,0,0
2025-10-11,andaman and nicobar islands,north and middle andaman,2,0,0
2025-10-11,andaman and nicobar islands,south andaman,1,1,0
2025-10-11,andhra pradesh,adilabad,14,3,0
2025-10-11,andhra pradesh,alluri sitharama raju,15,3,3
2025-10-11,andhra pradesh,anakapalli,8,0,1
2025-10-11,andhra pradesh,anantapur,52,4,0
2025-10-11,andhra pradesh,ananthapur,15,2,0
2025-10-11,andhra pradesh,ananthapuramu,39,1,2
2025-10-11,andhra pradesh,annamayya,13,0,3
2025-10-11,andhra pradesh,bapatla,9,0,0
2025-10-11,andhra pradesh,chittoor,124,6,4
2025-10-11,andhra pradesh,cuddapah,82,3,0
2025-10-11,andhra pradesh,dr. b. r. ambedkar konaseema,8,2,1
2025-10-11,andhra pradesh,east godavari,119,6,1
2025-10-11,andhra pradesh,eluru,12,1,1
2025-10-11,andhra pradesh,guntur,150,15,0
2025-10-11,andhra pradesh,hyderabad,56,21,0
2025-10-11,andhra pradesh,kakinada,19,2,3
2025-10-11,andhra pradesh,karim nagar,1,0,0
2025-10-11,andhra pradesh,karimnagar,6,2,0
2025-10-11,andhra pradesh,khammam,15,6,0
2025-10-11,andhra pradesh,krishna,107,7,4
2025-10-11,andhra pradesh,kurnool,117,9,0
2025-10-11,andhra pradesh,mahabub nagar,13,5,0
2025-10-11,andhra pradesh,mahbubnagar,6,4,0
2025-10-11,andhra pradesh,medak,8,2,0
2025-10-11,andhra pradesh,n. t. r,4,0,0
2025-10-11,andhra pradesh,nalgonda,8,1,0
2025-10-11,andhra pradesh,nandyal,12,0,0
2025-10-11,andhra pradesh,nellore,38,16,0
2025-10-11,andhra pradesh,nizamabad,5,1,0
2025-10-11,andhra pradesh,palnadu,3,1,2
2025-10-11,andhra pradesh,parvathipuram manyam,10,0,0
2025-10-11,andhra pradesh,prakasam,72,10,0
2025-10-11,andhra pradesh,rangareddi,12,5,0
2025-10-11,andhra pradesh,sri potti sriramulu nellore,5,1,15
2025-10-11,andhra pradesh,sri sathya sai,13,0,0
2025-10-11,andhra pradesh,srikakulam,50,0,0
2025-10-11,andhra pradesh,tirupati,6,1,10
2025-10-11,andhra pradesh,visakhapatnam,102,11,0
2025-10-11,andhra pradesh,vizianagaram,47,1,0
2025-10-11,andhra pradesh,warangal,9,3,0
2025-10-11,andhra pradesh,west godavari,64,0,0
2025-10-11,andhra pradesh,y. s. r,10,0,4
2025-10-11,arunachal pradesh,changlang,6,2,1
2025-10-11,arunachal pradesh,longding,1,1,0
2025-10-11,arunachal pradesh,lower dibang valley,0,1,0
2025-10-11,arunachal pradesh,lower siang,0,1,0
2025-10-11,arunachal pradesh,papum pare,2,0,0
2025-10-11,arunachal pradesh,siang,0,1,0
2025-10-11,arunachal pradesh,tawang,1,1,0
2025-10-11,arunachal pradesh,upper siang,1,0,0
2025-10-11,arunachal pradesh,upper subansiri,1,0,0
2025-10-11,arunachal pradesh,west siang,2,0,0
2025-10-11,assam,baksa,10,3,1
2025-10-11,assam,barpeta,60,11,0
2025-10-11,assam,biswanath,8,2,0
2025-10-11,assam,bongaigaon,28,8,0
2025-10-11,assam,cachar,56,20,3
2025-10-11,assam,charaideo,8,5,0
2025-10-11,assam,chirang,13,4,1
2025-10-11,assam,darrang,45,14,7
2025-10-11,assam,dhemaji,22,2,59
2025-10-11,assam,dhubri,70,18,0
2025-10-11,assam,dibrugarh,11,8,2
2025-10-11,assam,goalpara,43,12,0
2025-10-11,assam,golaghat,18,11,8
2025-10-11,assam,hailakandi,25,11,0
2025-10-11,assam,hojai,17,7,0
2025-10-11,assam,jorhat,25,5,0
2025-10-11,assam,kamrup,57,11,0
2025-10-11,assam,kamrup metro,23,18,58
2025-10-11,assam,karbi anglong,26,26,5
2025-10-11,assam,karimganj,55,26,1
2025-10-11,assam,kokrajhar,25,10,1
2025-10-11,assam,lakhimpur,24,5,0
2025-10-11,assam,majuli,1,0,0
2025-10-11,assam,marigaon,35,6,4
2025-10-11,assam,nagaon,64,18,0
2025-10-11,assam,nalbari,15,3,0
2025-10-11,assam,north cachar hills,14,1,0
2025-10-11,assam,sibsagar,9,6,0
2025-10-11,assam,sonitpur,60,26,1
2025-10-11,assam,south salmara mankachar,10,4,0
2025-10-11,assam,tinsukia,29,8,0
2025-10-11,assam,udalguri,19,6,2
2025-10-11,assam,west karbi anglong,1,1,1
2025-10-11,bihar,araria,120,63,2
2025-10-11,bihar,arwal,9,29,0
2025-10-11,bihar,aurangabad,42,104,0
2025-10-11,bihar,aurangabad(bh),1,0,0
2025-10-11,bihar,banka,104,77,1
2025-10-11,bihar,begusarai,88,60,1
2025-10-11,bihar,bhabua,1,0,0
2025-10-11,bihar,bhagalpur,123,64,0
2025-10-11,bihar,bhojpur,51,137,1
2025-10-11,bihar,buxar,35,50,0
2025-10-11,bihar,darbhanga,201,126,3
2025-10-11,bihar,east champaran,133,185,10
2025-10-11,bihar,gaya,71,140,2
2025-10-11,bihar,gopalganj,64,87,3
2025-10-11,bihar,jamui,51,56,1
2025-10-11,bihar,jehanabad,14,37,0
2025-10-11,bihar,kaimur (bhabua),22,22,0
2025-10-11,bihar,katihar,153,70,2
2025-10-11,bihar,khagaria,37,37,0
2025-10-11,bihar,kishanganj,65,26,1
2025-10-11,bihar,lakhisarai,31,36,0
2025-10-11,bihar,madhepura,65,52,0
2025-10-11,bihar,madhubani,161,145,3
2025-10-11,bihar,munger,28,48,0
2025-10-11,bihar,muzaffarpur,155,106,0
2025-10-11,bihar,nalanda,41,80,0
2025-10-11,bihar,nawada,23,79,1
2025-10-11,bihar,pashchim champaran,1,0,0
2025-10-11,bihar,patna,45,122,0
2025-10-11,bihar,purnea,7,2,0
2025-10-11,bihar,purnia,90,66,2
2025-10-11,bihar,rohtas,33,61,0
2025-10-11,bihar,saharsa,62,45,1
2025-10-11,bihar,samastipur,179,114,3
2025-10-11,bihar,samstipur,2,1,0
2025-10-11,bihar,saran,106,192,3
2025-10-11,bihar,sheikhpura,25,33,0
2025-10-11,bihar,sheikpura,1,0,0
2025-10-11,bihar,sheohar,34,22,0
2025-10-11,bihar,sitamarhi,120,101,2
2025-10-11,bihar,siwan,66,99,1
2025-10-11,bihar,supaul,84,50,1
2025-10-11,bihar,vaishali,114,112,0
2025-10-11,bihar,west champaran,94,169,10
2025-10-11,chandigarh,chandigarh,49,2,5
2025-10-11,chhattisgarh,balod,27,0,0
2025-10-11,chhattisgarh,baloda bazar,48,8,0
2025-10-11,chhattisgarh,balrampur,58,25,2
2025-10-11,chhattisgarh,bastar,41,37,0
